user_id,sampled_q_ids,sampled_subject_ids,student_total_questions
1153,"462,764,25,8,284,800,727,507,676,275","126,155,148,163,165,156,126,126,155,56",360
3568,"195,75,461,421,885,676,626,758,184,3","156,163,155,195,39,155,164,189,36,155",233
4265,"75,59,732,655,806,683,495,497,284,361","163,164,156,156,128,127,156,128,165,155",59
4872,"433,462,764,8,291,461,389,732,740,885","33,126,155,163,21,155,39,156,36,39",129
1319,"316,375,705,273,591,756,358,688,191,308","60,63,54,44,61,63,58,60,164,60,60,63",72
5290,"433,195,87,159,926,758,389,464,182,503","33,156,153,36,155,189,39,148,153,153",173
4324,"433,75,195,802,800,59,284,626,696,727","33,163,156,127,156,164,165,164,164,126",202
1898,"462,146,734,237,231,284,600,758,926,507","126,137,137,267,128,165,56,189,155,126",370
5551,"462,507,231,669,727,806,106,365,528,838","126,126,128,126,126,128,128,42,127,127",60
5181,"433,25,764,195,237,75,284,758,231,587","33,148,155,156,267,163,165,189,128,3",441
3419,"25,800,764,8,284,787,59,804,754,195","148,156,155,163,165,148,164,148,155,156",284
5190,"237,764,284,758,75,732,676,461,412,762","267,155,165,189,163,156,155,155,284,267",182
788,"25,600,434,758,691,202,913,464,473,503","148,56,129,189,153,153,219,148,148,153",70
4640,"764,284,676,626,8,587,629,554,177,596","155,165,155,164,163,3,148,165,156,3",123
3416,"764,75,284,626,461,101,519,59,758,732","155,163,165,164,155,163,148,164,189,156",103
1939,"910,221,697,764,787,334,624,23,2,361","127,60,60,155,148,129,148,125,3,156,155",93
889,"462,25,146,800,237,804,8,712,898,600","126,148,137,156,267,148,163,44,39,56",519
2202,"387,146,462,780,901,377,237,802,316,632","60,137,126,128,127,155,267,127,60,63,169",336
1854,"25,75,284,626,706,333,758,655,787,804","148,163,165,164,146,163,189,156,148,148",149
3540,"433,25,764,146,734,669,231,389,740,787","33,148,155,137,137,126,128,39,36,148",553
2029,"433,462,25,237,507,87,916,75,802,106","33,126,148,267,126,153,117,163,127,128",313
884,"25,764,8,284,75,59,754,732,804,676","148,155,163,165,163,164,155,156,148,155",199
2210,"433,462,146,237,898,764,8,523,421,75","33,126,137,267,39,155,163,21,195,163",405
5861,"433,462,800,146,25,237,75,195,600,507","33,126,156,137,148,267,163,156,56,126",458
2861,"433,462,25,87,75,676,804,338,326,754","33,126,148,153,163,155,148,148,146,155",412
4748,"25,87,507,75,800,8,389,764,802,626","148,153,126,163,156,163,39,155,127,164",521
1212,"433,764,316,8,215,59,434,676,185,389","33,155,60,63,163,44,164,129,155,154,39",175
3240,"433,25,507,462,87,669,123,550,898,473","33,148,126,126,153,126,36,21,39,148",241
324,"237,800,412,903,158,267,750,691,487,846","267,156,284,129,156,269,219,153,138,56",121
3745,"800,195,764,676,758,185,732,911,587,787","156,156,155,155,189,154,156,154,3,148",139
3641,"462,802,727,421,56,873,363,214,670,83","126,127,126,195,128,42,128,127,195,126",60
3532,"433,25,462,146,898,231,800,75,434,519","33,148,126,137,39,128,156,163,129,148",528
5790,"146,884,734,705,275,776,172,354,681,398","137,44,137,44,56,267,44,202,125,270",101
1764,"433,25,507,462,146,898,231,806,734,669","33,148,126,126,137,39,128,128,137,126",541
5863,"462,75,764,802,8,804,913,676,461,284","126,163,155,127,163,148,219,155,155,165",261
1614,"433,462,800,237,25,600,676,59,146,913","33,126,156,267,148,56,155,164,137,219",571
2933,"87,284,626,75,758,696,421,655,40,519","153,165,164,163,189,164,195,156,3,148",104
2657,"764,507,231,758,473,669,2,214,676,804","155,126,128,189,148,126,3,156,127,155,148",143
4087,"550,336,523,185,602,260,712,8,702,6","21,176,21,154,176,163,44,163,176,148",130
2696,"433,462,237,804,600,669,913,903,507,202","33,126,267,148,56,126,219,129,126,153",254
356,"387,146,800,884,910,734,221,195,291,237","60,137,156,44,127,137,60,156,21,267",439
5452,"433,25,507,764,8,146,800,913,284,712","33,148,126,155,163,137,156,219,165,44",519
1517,"462,75,802,732,461,655,727,59,754,421","126,163,127,156,155,156,126,164,155,195",77
4795,"462,237,758,691,762,451,202,0,267,290","126,267,189,153,267,163,153,189,269,3",70
4634,"462,25,800,764,802,727,804,3,202,473","126,148,156,155,127,126,148,155,153,148",137
5139,"433,462,800,25,75,732,185,361,898,676","33,126,156,148,163,156,154,155,39,155",472
4002,"231,3,185,683,106,497,806,870,776,64","128,155,154,127,128,128,128,130,267,56",53
2840,"433,25,462,75,898,523,926,158,3,615","33,148,126,163,39,21,155,156,155,148",355
4523,"462,237,802,365,363,669,881,214,776,727","126,267,127,42,128,126,3,127,267,126",196
2905,"462,764,25,195,550,8,87,316,758,231","126,155,148,156,21,163,153,60,63,189,128",628
1476,"462,25,764,727,873,214,506,768,670,881","126,148,155,126,42,127,148,128,195,3",98
4719,"25,764,284,676,231,101,706,202,787,40","148,155,165,155,128,163,146,153,148,3",223
1078,"433,600,758,732,885,916,461,389,655,342","33,56,189,156,39,117,155,39,156,163",138
806,"433,800,764,911,645,885,389,587,439,740","33,156,155,154,154,39,39,3,153,36",102
3109,"433,75,669,8,389,740,158,904,333,351","33,163,126,163,39,36,156,156,163,56",78
5357,"433,462,764,237,762,389,802,275,363,911","33,126,155,267,267,39,127,56,128,154",265
55,"462,618,600,802,901,776,214,89,523,272","126,44,56,127,127,267,127,42,21,44",79
1538,"433,462,800,25,237,732,600,903,804,8","33,126,156,148,267,156,56,129,148,163",494
2836,"354,45,712,275,372,941,185,801,398,259","202,155,44,56,155,154,154,267,270,148",60
5060,"25,87,434,600,237,676,764,913,215,0","148,153,129,56,267,155,155,219,44,189",215
3655,"433,462,25,195,284,804,75,676,885,59","33,126,148,156,165,148,163,155,39,164",270
2337,"433,462,800,237,146,195,284,727,712,913","33,126,156,267,137,156,165,126,44,219",441
259,"433,462,25,87,727,202,913,706,802,365","33,126,148,153,126,153,219,146,127,42",203
2604,"461,8,421,732,596,787,587,346,3,805","155,163,195,156,3,148,3,148,155,164",150
1294,"433,462,146,800,600,237,25,676,550,275","33,126,137,156,56,267,148,155,21,56",570
5858,"462,25,764,727,804,519,676,473,758,89","126,148,155,126,148,148,155,148,189,42",130
289,"462,75,802,764,101,421,676,214,670,342","126,163,127,155,163,195,155,127,195,163",59
2377,"237,507,434,231,913,683,762,363,600,669","267,126,129,128,219,127,267,128,56,126",168
537,"433,462,195,764,926,676,655,802,732,727","33,126,156,155,155,155,156,127,156,126",219
681,"433,462,146,600,764,195,284,25,676,911","33,126,137,56,155,156,165,148,155,154",514
5392,"462,802,231,669,365,600,83,550,902,363","126,127,128,126,42,56,126,21,117,128",122
2101,"433,25,87,8,764,434,913,75,59,734","33,148,153,163,155,129,219,163,164,137",574
844,"764,676,926,278,361,50,655,178,282,2","155,155,155,155,155,154,156,155,156,3,156",52
1671,"462,25,507,237,550,365,787,434,123,159","126,148,126,267,21,42,148,129,36,36",249
4721,"433,800,146,25,87,237,195,284,804,600","33,156,137,148,153,267,156,165,148,56",519
5250,"433,25,195,123,75,758,159,389,626,787","33,148,156,36,163,189,36,39,164,148",338
5184,"87,461,158,645,679,904,596,881,439,383","153,155,156,154,153,156,3,3,153,189",84
2710,"433,25,462,146,800,734,669,926,740,284","33,148,126,137,156,137,126,155,36,165",520
2671,"462,25,146,75,59,354,732,237,669,316","126,148,137,163,164,202,156,267,126,60,63",555
5805,"433,25,507,764,146,926,462,800,365,645","33,148,126,155,137,155,126,156,42,154",413
4655,"462,146,25,461,898,802,276,159,709,506","126,137,148,155,39,127,155,36,36,148",106
2546,"387,377,910,618,221,697,901,550,681,631","60,155,127,44,60,60,127,21,125,44",148
3721,"764,231,732,461,655,676,754,106,806,40","155,128,156,155,156,155,155,128,128,3",100
553,"195,645,281,787,217,926,297,898,587,278","156,154,155,148,36,155,195,39,3,155",147
4988,"433,462,600,237,231,389,885,195,913,273","33,126,56,267,128,39,39,156,219,61",360
4556,"237,507,434,231,8,365,669,584,776,276","267,126,129,128,163,42,126,117,267,155",224
3152,"237,762,267,591,894,9,176,218,459,667","267,267,269,63,300,44,63,56,267,56",56
3446,"433,462,800,146,25,195,237,231,412,155","33,126,156,137,148,156,267,128,284,284",519
2511,"462,237,507,802,669,365,727,214,267,83","126,267,126,127,126,42,126,127,269,126",60
6118,"377,780,901,773,104,618,168,245,28,482","155,128,127,164,163,44,165,217,163,164",58
48,"764,75,284,911,276,101,587,754,50,129","155,163,165,154,155,163,3,155,154,165",71
1057,"462,800,75,237,732,669,764,802,389,903","126,156,163,267,156,126,155,127,39,129",543
3101,"462,25,237,87,75,669,802,804,389,740","126,148,267,153,163,126,127,148,39,36",311
2297,"433,389,885,421,740,82,118,297,184,836","33,39,39,195,36,195,114,195,36,39",50
2103,"195,884,276,461,926,215,681,623,754,172","156,44,155,155,155,44,125,155,155,44",58
671,"462,25,237,75,507,284,600,154,354,913","126,148,267,163,126,165,56,164,202,219",460
185,"387,433,462,697,434,910,758,600,237,8","60,33,126,60,129,127,189,56,267,163",720
622,"433,25,507,764,8,87,434,284,600,787","33,148,126,155,163,153,129,165,56,148",535
2367,"433,462,800,25,195,885,802,123,185,87","33,126,156,148,156,39,127,36,154,153",398
5344,"433,462,87,885,802,465,600,231,782,519","33,126,153,39,127,114,56,128,117,148",269
2175,"433,800,25,195,202,124,231,389,758,885","33,156,148,156,153,117,128,39,189,39",217
717,"237,764,899,231,936,885,519,802,75,389","267,155,169,128,163,164,39,148,127,163,39",461
3188,"462,802,764,727,214,676,185,3,844,670","126,127,155,126,127,155,154,155,21,195",67
1451,"462,25,507,87,802,123,804,365,434,600","126,148,126,153,127,36,148,42,129,56",257
1063,"433,25,462,8,884,195,926,727,913,473","33,148,126,163,44,156,155,126,219,148",230
3066,"433,462,237,507,669,434,365,123,550,902","33,126,267,126,126,129,42,36,21,117",221
4237,"462,507,802,764,727,758,214,56,676,421","126,126,127,155,126,189,127,128,155,195",103
815,"146,221,237,884,910,334,681,172,232,652","137,60,267,44,127,129,125,44,267,155",54
3850,"387,146,462,727,792,903,83,390,697,488","60,137,126,126,129,129,126,60,60,129",70
5110,"433,462,75,764,523,800,3,655,195,461","33,126,163,155,21,156,155,156,156,155",349
6080,"764,87,8,758,75,626,59,519,342,615","155,153,163,189,163,164,164,148,163,148",225
202,"433,25,764,462,195,758,519,740,101,389","33,148,155,126,156,189,148,36,163,39",444
5002,"377,780,901,645,523,76,205,198,281,673","155,128,127,154,21,36,63,148,155,154",60
5114,"433,800,237,600,507,734,276,941,885,158","33,156,267,56,126,137,155,154,39,156",232
4050,"800,195,645,421,158,926,904,862,673,278","156,156,154,195,156,155,156,195,154,155",90
2548,"764,8,758,75,787,676,804,59,754,338","155,163,189,163,148,155,148,164,155,148",228
5659,"433,462,389,802,645,159,523,898,82,363","33,126,39,127,154,36,21,39,195,128",150
2982,"764,75,676,87,519,615,758,182,284,59","155,163,155,153,148,148,189,153,165,164",150
5995,"387,25,884,75,284,128,804,140,87,787","60,148,44,163,165,175,148,176,153,148",344
3084,"387,237,221,434,910,647,600,645,870,705","60,267,60,129,127,60,63,56,154,130,44",296
2617,"433,195,764,8,389,885,185,904,276,421","33,156,155,163,39,39,154,156,155,195",187
5116,"462,146,507,802,155,873,365,363,768,412","126,137,126,127,284,42,42,128,128,284",81
4651,"507,231,669,683,375,275,870,806,215,273","126,128,126,127,54,56,130,128,44,61",168
5379,"433,800,237,764,885,284,911,59,758,389","33,156,267,155,39,165,154,164,189,39",204
5210,"433,462,800,146,25,237,195,284,507,158","33,126,156,137,148,267,156,165,126,156",523
849,"462,25,802,764,75,804,676,626,260,214","126,148,127,155,163,148,155,164,163,127",189
2654,"433,25,507,764,8,87,159,284,462,709","33,148,126,155,163,153,36,165,126,36",541
1216,"433,800,237,25,146,600,712,913,804,275","33,156,267,148,137,56,44,219,148,56",470
509,"433,25,462,75,87,669,59,434,123,124","33,148,126,163,153,126,164,129,36,117",340
280,"25,523,503,182,473,452,506,342,840,535","148,21,153,153,148,146,148,163,163,164",61
5074,"433,462,800,25,221,275,676,910,507,764","33,126,156,148,60,56,155,127,126,155",553
1267,"195,727,434,600,669,185,89,281,439,758","156,126,129,56,126,154,42,155,153,189",186
86,"433,764,802,284,461,676,626,101,214,421","33,155,127,165,155,155,164,163,127,195",203
4457,"433,25,910,669,462,123,146,231,884,898","33,148,127,126,126,36,137,128,44,39",690
1462,"433,25,507,462,75,146,734,898,231,669","33,148,126,126,163,137,137,39,128,126",554
769,"462,434,802,780,482,727,89,523,688,625","126,129,127,128,164,126,42,21,164,126",69
1179,"764,87,787,706,465,626,202,676,758,159","155,153,148,146,114,164,153,155,189,36",187
1213,"387,462,237,146,780,884,221,910,669,732","60,126,267,137,128,44,60,127,126,156",644
1506,"462,25,800,59,75,615,764,375,712,913","126,148,156,164,163,148,155,54,44,219",388
1010,"462,764,911,276,655,89,185,50,904,365","126,155,154,155,156,42,154,154,156,42",270
4461,"25,195,676,926,787,804,338,911,346,3","148,156,155,155,148,148,148,154,148,155",177
686,"25,764,75,461,59,754,338,758,626,804","148,155,163,155,164,155,148,189,164,148",168
638,"462,25,802,676,727,519,214,202,3,473","126,148,127,155,126,148,127,153,155,148",167
1859,"387,910,221,316,884,697,334,155,712,231","60,127,60,60,63,44,60,129,284,44,128",198
4497,"462,25,507,75,802,804,8,338,260,59","126,148,126,163,127,148,163,148,163,164",149
1858,"25,800,764,195,732,461,754,278,185,676","148,156,155,156,156,155,155,155,154,155",120
1521,"433,195,676,885,276,911,389,275,913,727","33,156,155,39,155,154,39,56,219,126",265
5837,"764,87,284,75,59,758,519,626,679,691","155,153,165,163,164,189,148,164,153,153",92
1763,"727,155,750,83,870,106,497,89,577,875","126,284,219,126,130,128,128,42,284,284",52
1760,"462,25,146,800,237,804,734,123,523,158","126,148,137,156,267,148,137,36,21,156",600
1298,"462,764,25,284,800,676,195,227,8,523","126,155,148,165,156,155,156,219,163,21",430
5514,"25,87,284,75,59,706,804,626,679,182","148,153,165,163,164,146,148,164,153,153",103
4796,"25,87,787,804,326,758,154,685,679,202","148,153,148,148,146,189,164,153,153,153",68
5946,"433,462,25,885,802,389,231,600,669,89","33,126,148,39,127,39,128,56,126,42",289
5323,"462,25,802,764,727,214,421,56,363,758","126,148,127,155,126,127,195,128,128,189",103
1740,"25,75,676,732,284,59,361,195,506,45","148,163,155,156,165,164,155,156,148,155",155
4071,"462,146,237,884,910,439,727,507,523,275","126,137,267,44,127,153,126,126,21,56",237
5821,"433,25,507,462,75,87,217,898,59,762","33,148,126,126,163,153,36,39,164,267",301
2254,"75,231,626,873,732,101,284,59,361,56","163,128,164,42,156,163,165,164,155,128",59
2094,"433,462,146,734,507,800,87,434,231,75","33,126,137,137,126,156,153,129,128,163",537
4454,"25,75,284,8,758,101,754,461,554,676","148,163,165,163,189,163,155,155,165,155",234
61,"433,800,146,377,237,885,389,195,776,727","33,156,137,155,267,39,39,156,267,126",395
1936,"433,25,237,507,87,550,8,75,202,124","33,148,267,126,153,21,163,163,153,117",329
4620,"75,59,758,519,691,101,326,342,285,202","163,164,189,148,153,163,146,163,148,153",66
1891,"75,284,780,519,482,59,596,101,941,285","163,165,128,148,164,164,3,163,154,148",75
3549,"387,25,146,800,884,734,439,727,462,433","60,148,137,156,44,137,153,126,126,33",633
2482,"433,764,885,8,676,461,754,911,655,2","33,155,39,163,155,155,155,154,156,3,156",142
5712,"433,462,195,284,75,59,926,389,676,158","33,126,156,165,163,164,155,39,155,156",275
5665,"462,195,727,802,3,873,926,421,670,83","126,156,126,127,155,42,155,195,195,126",119
734,"146,237,75,87,519,101,267,222,679,513","137,267,163,153,148,163,269,153,153,148",81
5694,"146,25,800,231,195,734,669,87,434,507","137,148,156,128,156,137,126,153,129,126",606
1533,"87,75,626,59,679,101,169,587,624,696","153,163,164,164,153,163,164,3,148,164",64
6057,"462,146,734,231,434,600,507,227,802,365","126,137,137,128,129,56,126,219,127,42",201
112,"387,462,237,146,780,25,195,221,764,550","60,126,267,137,128,148,156,60,155,21",749
5162,"146,237,550,8,75,101,706,465,802,97","137,267,21,163,163,163,146,114,127,39",217
3791,"387,433,462,550,195,123,600,669,697,363","60,33,126,21,156,36,56,126,60,128",639
1269,"433,462,146,25,507,365,8,727,3,202","33,126,137,148,126,42,163,126,155,153",476
4132,"764,676,461,554,911,346,260,276,451,238","155,155,155,165,154,148,163,155,163,155",86
3381,"462,25,195,802,758,645,123,506,87,159","126,148,156,127,189,154,36,148,153,36",236
4216,"433,462,800,146,25,237,221,87,195,334","33,126,156,137,148,267,60,153,156,129",553
4127,"462,195,764,8,291,461,655,123,278,727","126,156,155,163,21,155,156,36,155,126",185
2052,"462,802,550,903,412,898,902,792,83,159","126,127,21,129,284,39,117,129,126,36",101
2808,"462,146,884,800,910,734,221,697,898,231","126,137,44,156,127,137,60,60,39,128",330
1837,"433,25,507,462,75,523,59,800,802,123","33,148,126,126,163,21,164,156,127,36",499
5882,"433,462,75,123,764,804,802,87,8,740","33,126,163,36,155,148,127,153,163,36",344
2380,"462,764,25,8,237,712,706,600,276,734","126,155,148,163,267,44,146,56,155,137",535
675,"433,75,59,740,461,421,101,177,676,626","33,163,164,36,155,195,163,156,155,164",131
957,"433,462,802,764,676,365,507,389,363,740","33,126,127,155,155,42,126,39,128,36",250
1929,"462,507,802,669,764,727,461,676,276,365","126,126,127,126,155,126,155,155,155,42",65
1811,"764,231,461,806,873,683,497,276,596,274","155,128,155,128,42,127,128,155,3,128",77
3340,"433,462,25,237,600,804,913,706,712,615","33,126,148,267,56,148,219,146,44,148",375
3712,"433,764,195,519,800,655,421,3,676,184","33,155,156,148,156,156,195,155,155,36",169
2328,"433,462,764,787,75,802,59,389,800,276","33,126,155,148,163,127,164,39,156,155",264
18,"462,25,800,507,802,8,764,626,231,473","126,148,156,126,127,163,155,164,128,148",275
5415,"195,764,8,291,461,885,554,421,732,177","156,155,163,21,155,39,165,195,156,156",140
5672,"75,59,519,626,101,284,197,285,675,346","163,164,148,164,163,165,148,148,165,148",64
3804,"25,377,112,901,727,804,645,898,632,159","148,155,175,127,126,148,154,39,169,36",196
2786,"387,462,237,75,146,59,123,764,434,615","60,126,267,163,137,164,36,155,129,148",691
4489,"462,25,802,764,75,185,804,676,758,50","126,148,127,155,163,154,148,155,189,154",95
3513,"433,462,600,764,284,758,87,8,507,904","33,126,56,155,165,189,153,163,126,156",523
2812,"462,25,507,802,804,365,669,764,727,806","126,148,126,127,148,42,126,155,126,128",159
1982,"433,25,237,926,195,284,800,712,787,615","33,148,267,155,156,165,156,44,148,148",273
1490,"462,25,507,75,802,804,676,764,59,231","126,148,126,163,127,148,155,155,164,128",154
715,"433,25,600,284,237,732,787,8,758,898","33,148,56,165,267,156,148,163,189,39",414
3166,"433,910,462,669,237,146,507,221,123,764","33,127,126,126,267,137,126,60,36,155",472
111,"433,462,800,146,25,237,195,284,804,754","33,126,156,137,148,267,156,165,148,155",598
3353,"433,462,146,231,764,727,885,214,389,106","33,126,137,128,155,126,39,127,39,128",170
4671,"433,146,237,195,221,910,284,804,519,507","33,137,267,156,60,127,165,148,148,126",553
1507,"387,433,462,237,146,800,25,195,732,507","60,33,126,267,137,156,148,156,156,126",634
338,"802,284,626,727,696,101,528,89,285,214","127,165,164,126,164,163,127,42,148,127",53
2423,"462,764,25,284,676,101,758,75,473,342","126,155,148,165,155,163,189,163,148,163",118
104,"433,462,316,146,600,764,911,25,284,800","33,126,60,63,137,56,155,154,148,165,156",536
2092,"25,87,787,911,655,260,291,361,732,169","148,153,148,154,156,163,21,155,156,164",131
441,"387,25,221,884,316,284,712,195,202,333","60,148,60,44,60,63,165,44,156,153,163",255
3266,"462,25,146,800,237,734,898,354,507,59","126,148,137,156,267,137,39,202,126,164",579
1190,"25,764,284,676,626,8,732,439,758,655","148,155,165,155,164,163,156,153,189,156",202
3025,"800,764,284,158,647,75,676,338,904,911","156,155,165,156,60,63,163,155,148,156,154",125
407,"462,25,146,507,75,734,802,804,8,87","126,148,137,126,163,137,127,148,163,153",402
4705,"433,25,462,75,87,8,59,898,421,626","33,148,126,163,153,163,164,39,195,164",344
5027,"215,354,705,375,275,582,894,386,36,534","44,202,44,54,56,63,300,44,44,267",65
3187,"433,462,800,727,885,202,732,461,655,615","33,126,156,126,39,153,156,155,156,148",374
3998,"433,462,764,291,461,740,802,184,676,84","33,126,155,21,155,36,127,36,155,128",158
2735,"462,507,802,732,764,214,361,676,276,365","126,126,127,156,155,127,155,155,155,42",82
5211,"433,25,507,237,284,462,898,787,732,804","33,148,126,267,165,126,39,148,156,148",541
1664,"433,462,237,885,600,123,802,776,389,231","33,126,267,39,56,36,127,267,39,128",408
1049,"645,3,281,439,27,76,372,45,517,673","154,155,155,153,175,36,155,155,155,154",50
2586,"87,284,75,59,758,615,8,169,222,342","153,165,163,164,189,148,163,164,153,163",74
2602,"800,75,885,389,421,740,8,904,118,38","156,163,39,39,195,36,163,156,114,114",61
2831,"433,462,764,75,926,669,523,645,87,434","33,126,155,163,155,126,21,154,153,129",513
5849,"146,884,237,221,910,734,705,913,334,507","137,44,267,60,127,137,44,219,129,126",305
4401,"387,377,910,221,697,884,316,734,375,901","60,155,127,60,60,44,60,63,137,54,127",241
2347,"433,462,764,146,75,59,389,676,169,762","33,126,155,137,163,164,39,155,164,267",555
1368,"433,25,507,462,75,87,434,237,550,762","33,148,126,126,163,153,129,267,21,267",409
1583,"146,231,758,683,669,787,412,365,375,732","137,128,189,127,126,148,284,42,54,156",190
4289,"25,507,195,804,669,365,885,182,263,291","148,126,156,148,126,42,39,153,156,21",138
3048,"433,462,802,764,727,465,885,916,75,434","33,126,127,155,126,114,39,117,163,129",246
170,"25,87,800,75,647,158,519,734,375,389","148,153,156,163,60,63,156,148,137,54,39",328
5507,"433,146,195,237,885,284,600,676,519,389","33,137,156,267,39,165,56,155,148,39",519
5195,"462,800,195,727,913,676,227,792,421,802","126,156,156,126,219,155,219,129,195,127",304
4459,"462,507,802,669,804,231,806,758,84,629","126,126,127,126,148,128,128,189,128,148",172
5544,"387,25,146,780,884,901,727,377,87,697","60,148,137,128,44,127,126,155,153,60",720
2914,"462,25,800,195,237,231,87,461,727,123","126,148,156,156,267,128,153,155,126,36",559
5913,"387,25,800,507,433,734,523,764,740,691","60,148,156,126,33,137,21,155,36,153",382
4388,"87,645,465,215,706,281,679,898,76,217","153,154,114,44,146,155,153,39,36,36",93
13,"800,195,727,123,802,159,439,158,709,898","156,156,126,36,127,36,153,156,36,39",87
5496,"433,25,764,462,146,669,237,363,802,434","33,148,155,126,137,126,267,128,127,129",530
4885,"433,462,764,523,3,802,679,691,903,792","33,126,155,21,155,127,153,153,129,129",254
37,"462,507,802,87,123,231,434,155,727,214","126,126,127,153,36,128,129,284,126,127",288
818,"462,25,802,363,519,83,473,506,89,403","126,148,127,128,148,126,148,148,42,153",110
6142,"433,25,87,195,676,284,75,202,276,8","33,148,153,156,155,165,163,153,155,163",314
5345,"433,507,669,195,87,758,926,800,158,859","33,126,126,156,153,189,155,156,156,33",307
1138,"146,25,800,87,507,75,734,669,389,231","137,148,156,153,126,163,137,126,39,128",535
2398,"25,87,75,676,787,59,326,519,706,333","148,153,163,155,148,164,146,148,146,163",115
973,"433,25,507,462,87,669,434,231,802,550","33,148,126,126,153,126,129,128,127,21",272
6128,"462,25,507,75,802,804,8,676,260,365","126,148,126,163,127,148,163,155,163,42",181
1706,"215,375,275,398,591,552,822,432,273,5","44,54,56,270,63,63,61,44,61,44",68
4419,"433,462,146,25,87,434,600,676,375,59","33,126,137,148,153,129,56,155,54,164",627
4224,"462,25,802,365,764,727,804,214,806,873","126,148,127,42,155,126,148,127,128,42",172
4799,"433,25,764,195,519,740,123,676,911,159","33,148,155,156,148,36,36,155,154,36",140
278,"433,195,284,87,758,75,676,202,519,297","33,156,165,153,189,163,155,153,148,195",313
3276,"433,462,800,146,87,195,237,706,804,25","33,126,156,137,153,156,267,146,148,148",569
1047,"387,25,146,780,884,377,936,462,316,101","60,148,137,128,44,155,163,164,126,60,63,163",782
2918,"433,462,146,75,59,669,123,237,926,507","33,126,137,163,164,126,36,267,155,126",634
2526,"433,25,462,764,8,123,284,800,461,75","33,148,126,155,163,36,165,156,155,163",363
6111,"146,697,245,776,151,390,662,487,822,191","137,60,217,267,60,63,60,130,138,61,60",66
50,"462,800,507,802,669,231,155,76,461,806","126,156,126,127,126,128,284,36,155,128",304
624,"462,764,146,25,284,237,676,734,87,461","126,155,137,148,165,267,155,137,153,155",301
1378,"433,462,237,800,123,913,87,696,669,615","33,126,267,156,36,219,153,164,126,148",588
1610,"462,195,87,727,615,626,804,389,123,159","126,156,153,126,148,164,148,39,36,36",355
702,"25,87,75,787,804,706,284,758,333,506","148,153,163,148,148,146,165,189,163,148",100
1915,"462,550,507,802,123,465,727,528,587,898","126,21,126,127,36,114,126,127,3,39",109
5029,"433,462,732,885,389,461,727,291,361,214","33,126,156,39,39,155,126,21,155,127",113
646,"433,462,195,764,802,732,217,461,926,881","33,126,156,155,127,156,36,155,155,3",233
2143,"433,462,25,195,75,804,764,885,727,202","33,126,148,156,163,148,155,39,126,153",322
5886,"433,764,123,550,195,8,75,159,389,284","33,155,36,21,156,163,163,36,39,165",332
1023,"433,800,195,676,911,550,123,124,159,276","33,156,156,155,154,21,36,117,36,155",214
1389,"433,146,734,764,898,231,123,439,926,291","33,137,137,155,39,128,36,153,155,21",618
3580,"433,462,195,316,926,291,911,898,375,263","33,126,156,60,63,155,21,154,39,54,156",263
4060,"146,221,910,600,434,365,734,507,631,354","137,60,127,56,129,42,137,126,44,202",243
540,"433,462,25,87,600,804,913,727,326,59","33,126,148,153,56,148,219,126,146,164",339
4400,"433,462,800,146,87,434,600,903,375,780","33,126,156,137,153,129,56,129,54,128",654
2354,"387,237,146,221,377,647,632,284,732,507","60,267,137,60,155,60,63,169,165,156,126",462
4566,"462,237,507,802,669,155,734,434,231,363","126,267,126,127,126,284,137,129,128,128",252
3427,"462,146,237,884,377,507,901,231,734,669","126,137,267,44,155,126,127,128,137,126",345
2203,"800,195,231,898,97,683,550,902,354,346","156,156,128,39,39,127,21,117,202,148",196
3465,"462,25,146,237,802,727,123,159,506,464","126,148,137,267,127,126,36,36,148,148",202
4364,"25,87,787,507,600,898,231,434,365,758","148,153,148,126,56,39,128,129,42,189",289
3707,"764,461,754,911,916,50,260,529,599,487","155,155,155,154,117,154,163,155,155,138",51
565,"387,433,462,237,316,764,885,8,195,284","60,33,126,267,60,63,155,39,163,156,165",640
3978,"433,462,25,237,600,231,712,685,727,804","33,126,148,267,56,128,44,153,126,148",363
1457,"433,764,123,787,75,195,284,297,519,802","33,155,36,148,163,156,165,195,148,127",288
5627,"433,462,146,884,800,237,910,195,25,712","33,126,137,44,156,267,127,156,148,44",669
5456,"387,25,462,764,712,800,697,884,75,284","60,148,126,155,44,156,60,44,163,165",611
5475,"433,462,802,231,363,291,806,727,421,260","33,126,127,128,128,21,128,126,195,163",120
936,"221,647,215,645,439,334,358,245,273,135","60,60,63,44,154,153,129,60,217,61,44",99
1362,"387,462,800,780,377,237,334,275,123,806","60,126,156,128,155,267,129,56,36,128",574
123,"433,25,462,146,75,237,195,284,434,600","33,148,126,137,163,267,156,165,129,56",466
2153,"800,764,195,645,75,507,365,363,284,461","156,155,156,154,163,126,42,128,165,155",346
1306,"387,25,433,764,734,669,221,195,237,87","60,148,33,155,137,126,60,156,267,153",537
3482,"433,800,237,25,146,195,284,804,911,734","33,156,267,148,137,156,165,148,154,137",547
2998,"25,87,237,787,507,913,600,154,488,365","148,153,267,148,126,219,56,164,129,42",179
2461,"433,462,75,885,676,764,185,389,740,123","33,126,163,39,155,155,154,39,36,36",345
2209,"387,146,377,910,462,507,618,237,903,792","60,137,155,127,126,126,44,267,129,129",339
