user_id,seed,sampled_q_ids,sampled_subject_ids,student_total_questions
3532,102,"451,505,626,616,344,260,574,86,101,696","163,163,164,164,163,163,163,164,164,163,164",528
1764,102,"376,451,284,574,616,165,169,435,369,86","164,163,165,164,163,164,164,165,163,164",541
1614,102,"753,342,190,449,616,714,435,16,75,129","164,163,163,164,165,163,163,165,164,163,165",571
5452,102,"753,190,626,688,344,157,829,211,101,213","164,163,164,164,164,163,163,163,163,163,163",519
5139,102,"451,284,391,921,574,435,333,369,75,805","163,165,163,163,164,165,163,163,163,164",472
2840,102,"753,505,469,391,16,688,52,435,696,634","164,163,164,163,163,164,164,163,164,165,164,163",355
2905,102,"896,417,133,742,574,505,260,86,290,923","165,165,163,164,164,163,164,163,164,3,195",628
1538,102,"896,342,391,284,785,826,367,714,840,805","165,163,163,165,163,164,165,163,163,164",494
681,102,"896,417,616,59,714,626,52,469,65,696","165,165,163,164,163,164,163,164,163,163,164",514
2101,102,"505,417,342,8,535,714,435,486,157,688","163,164,165,163,163,164,163,165,164,163,164",574
5250,102,"616,469,742,154,211,65,260,405,803,369","163,163,164,164,163,163,163,154,148,163",338
2710,102,"896,133,190,391,753,165,59,688,634,65","165,163,163,164,163,164,164,164,164,163,163",520
3446,102,"376,342,688,574,154,165,742,290,75,213","164,163,164,164,164,164,164,3,163,163",519
1057,102,"376,342,133,260,753,284,190,405,290,349","164,163,163,163,164,165,163,164,154,3,127",543
671,102,"753,505,86,688,369,391,634,435,59,816","164,163,164,164,164,163,163,163,165,164,164",460
185,102,"896,451,284,616,742,753,154,59,75,211","165,163,165,163,164,164,164,164,163,163",720
622,102,"376,342,417,8,190,469,753,86,75,154","164,163,165,163,163,164,163,164,164,163,164",535
2367,102,"190,342,688,505,574,86,154,816,405,634","163,164,163,164,163,164,164,164,164,164,154,163",398
717,102,"447,773,417,16,598,449,899,391,88,129","164,164,165,164,165,165,169,163,164,165",461
5110,102,"505,59,369,405,829,276,840,539,182,80","163,164,164,163,154,163,155,163,148,153,155",349
2548,102,"896,342,505,133,829,753,921,8,742,101","165,163,163,164,163,163,164,163,163,164,163",228
5210,102,"451,417,284,391,785,449,367,574,369,75","163,165,165,163,163,165,165,164,163,163",523
2654,102,"896,133,449,59,714,165,86,8,435,840","165,163,165,164,163,164,164,163,165,163",541
5074,102,"896,342,284,8,921,554,88,369,435,75","165,163,165,163,163,165,164,163,165,163",553
4457,102,"896,688,86,284,65,163,469,753,276,182","165,164,164,165,163,163,163,164,155,153",690
1462,102,"376,284,753,574,829,616,435,469,554,333","164,165,164,164,163,163,165,163,165,163",554
1213,102,"284,342,554,8,59,840,469,574,213,535","165,163,165,163,164,163,163,164,163,164",644
1760,102,"376,211,154,816,634,16,369,921,535,213","164,163,164,164,163,164,163,163,164,163",600
1298,102,"133,59,574,714,65,344,290,101,405,634","163,164,164,163,163,163,3,163,154,163",430
2094,102,"505,742,260,65,574,714,75,367,405,276","163,164,164,163,163,164,163,163,165,154,155",537
3549,102,"896,376,451,133,65,753,190,75,574,505","165,164,163,163,163,164,163,164,163,164,163,164",633
5694,102,"896,451,260,344,469,574,840,634,405,276","165,163,163,163,163,164,163,163,154,155",606
112,102,"223,578,100,451,133,7,126,773,418,896","165,163,165,163,163,165,165,164,164,165",749
3791,102,"376,482,688,535,753,921,785,714,840,367","164,164,164,164,164,163,163,163,163,165",639
1269,102,"896,417,626,616,785,165,369,367,75,890","165,165,164,163,163,164,163,165,163,164",476
4216,102,"376,342,391,101,505,469,574,921,554,890","164,163,163,163,163,164,163,164,163,165,164",553
1837,102,"753,260,154,417,86,634,16,369,165,535","164,163,164,165,164,163,164,163,164,164",499
2380,102,"896,376,284,157,133,753,65,535,405,165","165,164,165,163,163,164,163,164,154,164",535
2786,102,"896,417,626,342,188,101,826,486,333,435","165,165,164,163,165,163,164,164,163,165",691
3513,102,"376,451,626,391,133,8,88,367,304,696","164,163,164,163,163,163,164,165,164,164",523
111,102,"133,190,626,391,505,921,8,101,486,369","163,163,164,164,163,163,164,163,163,163,164,163",598
4671,102,"451,284,505,616,165,16,554,169,260,816","163,165,163,164,163,164,164,165,164,163,164",553
1507,102,"896,505,133,211,190,344,816,75,405,276","165,163,164,163,163,163,164,163,164,163,154,155",634
3266,102,"451,284,342,753,688,59,616,344,574,101","163,165,163,164,164,164,163,163,164,163",579
3187,102,"284,616,133,688,367,16,435,829,785,921","165,163,163,164,165,164,165,163,163,163",374
5211,102,"896,86,574,753,190,284,133,342,505,449","165,164,164,164,163,164,165,163,163,163,164,165",541
2831,102,"451,505,574,16,165,157,435,816,344,75","163,163,164,164,164,164,163,165,164,163,163",513
2347,102,"284,417,626,260,435,101,405,829,535,165","165,165,164,163,165,163,154,163,164,164",555
5507,102,"451,284,505,574,101,333,369,805,840,16","163,165,163,164,164,163,163,163,164,163,164",519
5544,102,"376,451,482,342,165,154,816,634,65,626","164,163,164,163,164,164,164,163,163,164",720
2914,102,"451,417,284,86,59,165,75,344,634,574","163,165,165,164,164,164,163,163,163,164",559
5496,102,"896,626,616,535,451,829,714,16,75,211","165,164,163,164,163,163,163,164,163,163",530
1138,102,"896,626,574,469,101,785,88,805,213,304","165,164,164,163,163,163,164,164,163,164",535
4419,102,"190,783,505,101,165,785,168,369,554,52","163,164,165,163,164,163,164,163,165,163,165,163,164",627
3276,102,"376,451,133,391,449,165,333,554,190,816","164,163,163,163,165,164,163,165,163,164,164",569
1047,102,"223,626,126,864,435,505,524,921,98,169","165,164,165,163,165,163,164,165,163,164,164",782
2918,102,"284,133,391,921,435,169,714,88,213,535","165,163,163,163,165,164,163,164,163,164",634
1378,102,"753,211,133,154,65,344,369,829,405,276","164,163,163,164,163,163,163,163,154,155",588
1389,102,"376,451,154,157,284,367,616,211,290,923","164,163,164,163,165,165,163,163,3,195",618
4400,102,"896,417,376,688,157,535,52,435,921,554","165,165,164,164,163,164,163,164,165,163,165",654
565,102,"482,505,342,574,753,921,435,157,260,86","164,163,164,163,164,164,163,165,163,163,164",640
5627,102,"896,505,574,157,449,535,714,86,65,344","165,163,164,164,163,165,164,163,164,163,163",669
5456,102,"451,665,505,133,284,86,190,469,753,154","163,164,163,164,163,165,164,163,164,163,164,164",611
123,102,"376,260,133,190,626,86,16,101,154,435","164,163,163,163,164,164,164,164,163,164,165",466
3482,102,"896,626,451,133,190,616,165,535,344,369","165,164,163,163,163,164,163,164,164,163,163",547
6033,102,"896,451,367,688,86,616,634,469,405,456","165,163,165,164,164,163,163,163,154,269",661
5560,102,"417,65,260,367,405,574,539,456,646,290","165,163,163,165,154,164,148,269,155,3",616
4723,102,"284,626,211,616,505,157,165,574,75,8","165,164,163,163,163,164,163,164,164,163,163",498
1525,102,"451,742,284,211,574,65,190,753,276,405","163,164,165,163,164,163,163,164,164,155,154",600
3854,102,"896,376,190,342,157,344,714,634,369,616","165,164,163,164,163,163,163,163,163,163,163",544
184,102,"133,616,211,190,344,469,369,840,405,276","163,163,163,163,164,163,163,163,163,154,155",645
1025,102,"616,342,59,714,8,165,101,785,486,333","163,163,164,163,163,164,163,163,164,163",535
4422,102,"753,342,626,391,785,574,921,333,890,129","164,163,164,163,163,164,163,163,164,165",374
2100,102,"284,190,753,574,157,59,816,367,165,688","165,163,164,164,164,163,164,164,165,164,164",371
2034,102,"896,616,742,284,342,417,449,154,16,714","165,163,164,165,163,165,165,164,164,163",485
1554,102,"753,133,616,469,785,449,535,65,391,8","164,163,163,163,163,165,164,163,163,163",612
3938,102,"451,665,190,417,8,35,435,98,698,169","163,164,163,164,165,163,163,165,164,176,164",688
3315,102,"163,626,688,154,753,816,190,65,634,369","163,164,164,164,164,164,163,164,163,163,163",541
966,102,"190,417,688,260,86,211,369,75,829,903","163,164,165,164,163,164,163,163,163,163,129",510
4238,102,"451,742,349,456,803,913,753,816,840,405","163,164,127,269,148,219,164,164,163,154",521
3693,102,"284,417,753,616,342,65,16,574,435,211","165,165,164,163,163,163,164,164,165,163",463
1674,102,"451,342,469,688,154,742,574,634,816,165","163,163,163,164,164,164,164,163,164,164",640
4816,102,"254,133,921,8,168,616,101,163,469,554","164,163,163,163,165,163,163,163,163,165",550
4352,102,"753,154,342,921,290,75,405,539,279,276","164,164,163,163,3,163,154,148,33,155",535
2677,102,"896,376,688,451,344,742,16,190,59,154","165,164,164,163,163,164,164,163,164,164,164",796
3486,102,"896,665,59,52,753,376,356,304,696,333","165,164,164,163,164,164,164,164,164,164,163",702
796,102,"376,753,395,8,626,165,168,88,16,213","164,164,165,163,164,164,165,164,164,163",635
5561,102,"366,783,418,505,395,626,88,888,369,826","164,165,164,163,164,165,164,164,163,163,164",509
2917,102,"190,154,260,86,369,742,405,276,714,290","163,164,164,163,164,163,164,154,155,163,3",519
4277,102,"133,342,190,626,921,391,449,260,165,52","163,163,163,164,164,163,163,165,163,164,163,164",563
444,102,"896,376,342,753,86,344,921,16,616,367","165,164,163,164,164,163,163,164,163,165",526
2078,102,"260,59,16,391,65,157,435,785,367,75","163,164,164,163,163,163,165,163,165,163",516
2781,102,"376,742,616,86,190,157,405,284,803,182","164,164,163,164,163,164,163,154,165,148,153",555
1503,102,"451,190,469,921,8,101,52,486,333,369","163,163,164,163,163,163,163,163,164,164,163,163",553
2961,102,"451,211,59,65,753,634,829,435,342,816","163,163,164,163,164,163,163,165,163,164",678
2627,102,"451,665,505,52,8,698,419,449,486,269","163,164,163,164,163,164,163,176,176,165,164,176",689
4492,102,"133,59,75,840,16,391,101,785,169,165","163,164,163,163,164,163,163,163,164,164",531
4858,102,"451,753,574,86,344,59,157,367,840,405","163,164,164,164,163,164,163,165,163,154",594
1041,102,"753,342,616,535,52,101,921,826,785,696","164,163,163,164,163,164,163,163,164,163,164",669
987,102,"100,451,376,133,344,75,154,666,479,336","165,163,164,163,163,163,164,175,163,176",690
432,102,"376,284,753,574,469,688,616,157,65,435","164,165,164,164,163,164,163,163,163,165",507
970,102,"376,342,469,284,626,165,714,369,129,805","164,163,163,165,164,164,163,163,165,164",394
6147,102,"896,342,133,59,165,449,816,829,260,369","165,163,163,164,164,165,164,163,163,163",576
1709,102,"376,482,126,753,260,634,417,16,190,899","164,164,165,164,163,163,165,164,163,164,169",682
4088,102,"896,376,451,154,344,65,16,75,260,290","165,164,163,164,163,163,164,163,163,3",479
5126,102,"284,190,753,133,344,714,367,75,405,539","165,163,164,164,163,163,163,165,163,154,148",498
464,102,"417,714,86,59,367,211,213,165,405,840","165,163,164,164,165,163,163,164,154,163",608
4325,102,"896,616,344,154,574,753,16,101,840,290","165,163,163,164,164,164,164,163,163,3",571
2211,102,"366,447,896,7,342,254,189,482,451,773","164,164,165,165,163,164,165,164,163,164",717
2618,102,"896,417,133,451,211,260,405,276,290,829","165,165,163,163,163,163,154,155,3,163",586
4940,102,"376,342,505,157,535,391,154,816,213,449","164,163,163,164,163,164,163,164,164,163,165",601
1823,102,"133,342,469,626,449,785,616,86,714,369","163,163,163,164,165,163,163,164,163,163",612
2795,102,"284,469,574,449,391,554,486,840,616,16","165,163,164,165,163,165,164,163,163,164",510
2949,102,"469,165,921,8,157,840,829,75,369,903","163,164,163,163,163,163,163,163,163,129",600
4827,102,"284,342,505,154,65,86,405,574,165,276","165,163,163,164,164,163,164,154,164,164,155",412
1788,102,"190,626,864,714,505,524,708,86,816,16","163,164,164,163,163,163,164,165,165,164,164,164",187
3462,102,"342,626,154,688,157,829,260,554,52,88","163,164,164,164,163,163,163,165,163,164,164",539
2322,102,"366,447,254,168,742,616,190,225,422,753","164,164,164,165,164,163,163,164,163,163,164",693
248,102,"753,342,133,86,688,165,449,696,816,16","164,163,163,164,164,164,165,164,164,164",612
4017,102,"284,616,86,190,260,816,574,367,505,52","165,163,164,163,164,163,164,164,165,163,164,163,164",519
767,102,"896,133,616,574,391,101,840,554,829,435","165,163,163,164,163,163,163,165,163,165",582
4698,102,"451,417,133,469,785,616,449,554,826,304","163,165,163,163,163,163,165,165,164,164",553
35,102,"896,376,505,284,574,688,469,344,405,921","165,164,163,164,165,164,164,163,163,154,163",620
2148,102,"896,626,505,8,616,165,190,753,714,154","165,164,163,164,163,163,164,163,164,164,163,164",520
5579,102,"133,742,211,75,803,405,456,353,505,574","163,164,163,163,148,154,269,63,163,164,164",585
5580,102,"451,342,753,574,714,616,829,816,626,369","163,163,164,164,163,163,163,164,164,163",608
1109,102,"133,342,190,921,785,52,826,469,435,157","163,163,163,164,163,163,163,164,164,163,165,163",555
2923,102,"896,376,688,65,75,539,276,405,182,495","165,164,164,163,163,148,155,154,153,156",669
1172,102,"284,753,505,574,101,554,816,367,696,129","165,164,163,164,164,163,165,164,165,164,165",506
714,102,"284,417,574,8,101,435,165,785,391,535","165,165,164,163,163,165,164,163,163,164",380
5558,102,"505,574,688,154,101,829,369,435,646,405","163,164,164,164,164,163,163,163,165,155,154",561
3945,102,"376,451,688,154,505,284,367,616,190,344","164,163,164,164,163,164,165,165,163,163,164,163",582
730,102,"451,342,753,86,190,626,785,829,634,344","163,163,164,164,163,164,164,163,163,163,163",572
3475,102,"133,59,75,157,505,405,276,16,290,349","163,164,163,163,163,164,154,155,164,3,127",547
932,102,"482,688,417,535,165,16,369,157,714,840","164,164,165,164,164,164,163,163,163,163",568
2062,102,"896,417,626,157,451,369,435,367,213,405","165,165,164,163,163,163,165,165,163,154",380
3456,102,"376,505,391,921,535,554,88,840,675,805","164,163,164,163,163,164,165,164,163,165,164",545
1046,102,"376,190,626,535,826,88,840,696,129,890","164,163,164,164,164,164,164,163,164,165,164",401
2726,102,"451,342,574,65,391,75,8,696,169,554","163,163,164,163,163,163,163,164,164,165",546
3852,102,"896,417,829,688,157,367,59,342,554,101","165,165,163,164,163,165,164,163,165,163",531
5016,102,"753,688,190,616,742,714,157,367,65,634","164,164,163,164,163,164,163,163,165,163,163",264
3507,103,"190,65,616,417,469,714,505,785,369,8","163,164,163,163,165,163,163,163,164,163,163,163",531
5784,103,"896,451,344,688,284,133,840,539,279,405","165,163,163,164,165,163,163,148,33,154",490
5424,103,"284,753,626,921,574,8,101,742,88,59","165,164,164,163,164,163,163,164,164,164",535
5481,103,"376,342,190,16,435,417,626,391,8,535","164,163,163,164,164,165,165,164,163,163,164",553
4511,103,"753,133,391,829,714,435,52,8,59,696","164,163,163,163,163,165,163,164,163,164,164",612
5430,103,"896,342,133,574,469,785,190,260,86,157","165,163,163,164,163,163,163,164,163,164,163",546
2873,103,"190,342,626,391,535,169,826,616,469,890","163,164,163,164,163,164,164,164,163,163,164",477
1235,103,"376,284,505,616,554,714,367,52,688,260","164,165,163,164,163,165,163,165,163,164,164,163",494
4355,103,"896,417,376,190,574,626,921,333,189,133","165,165,164,163,164,164,164,163,163,165,163",586
3184,103,"896,688,154,344,157,714,616,634,165,626","165,164,164,163,163,163,163,163,164,164",535
2179,103,"451,284,133,921,616,169,469,190,52,369","163,165,163,163,163,164,163,163,164,163,164,163",352
3210,103,"469,342,626,101,554,574,369,165,890,129","163,163,164,163,165,164,163,164,164,165",544
4486,103,"896,626,451,753,616,469,574,165,688,449","165,164,163,164,163,163,164,164,164,165",519
633,103,"376,451,133,753,342,59,157,65,101,369","164,163,163,164,163,164,163,163,163,163",508
1430,103,"578,366,65,154,469,211,225,447,816,213","163,164,163,164,163,163,163,164,164,163",412
1133,103,"133,342,469,688,190,65,59,634,75,405","163,163,163,164,163,164,163,164,163,163,154",361
5148,103,"896,86,59,154,260,133,803,276,584,373","165,164,164,164,163,163,148,155,117,148",556
64,103,"616,417,829,157,260,101,75,391,535,435","163,165,163,163,163,163,163,163,164,165",494
5501,103,"133,342,417,626,101,826,486,52,449,714","163,163,165,164,163,164,164,163,164,165,163",463
1584,103,"133,59,211,344,75,349,405,840,803,505","163,164,163,163,163,127,154,163,148,163,164",413
3104,103,"223,616,742,133,482,190,714,665,86,189","165,163,164,163,164,163,164,163,164,164,165",363
729,103,"133,616,86,75,290,634,405,369,276,803","163,163,164,163,3,163,154,163,155,148",346
4554,103,"896,626,574,8,169,535,284,785,486,333","165,164,164,163,164,164,165,163,164,163",569
2626,103,"163,86,190,626,688,616,154,165,88,535","163,164,163,164,164,164,163,164,164,164,164",628
2261,103,"451,742,688,753,367,59,344,86,405,456","163,164,164,164,165,164,163,164,154,269",641
5528,103,"190,616,921,535,52,169,840,785,826,213","163,164,163,163,164,163,164,164,163,163,164,163",553
5711,103,"896,376,626,190,505,574,101,616,535,8","165,164,164,163,164,163,164,164,163,163,164,163",553
2466,103,"376,742,284,133,574,391,8,714,921,16","164,164,165,163,164,163,163,163,163,164",375
145,103,"190,342,626,688,367,449,369,333,169,88","163,164,163,164,164,165,165,163,163,164,164",500
5860,103,"896,451,65,211,539,803,284,46,405,523","165,163,163,163,148,148,165,156,154,21",354
5493,103,"133,417,626,449,785,169,435,840,826,616","163,165,164,165,163,164,165,163,164,163",544
3202,103,"163,742,86,344,59,469,75,353,276,405","163,164,164,163,164,163,163,63,155,154",669
541,103,"133,59,260,505,574,75,65,290,391,101","163,164,163,163,164,164,163,163,3,163,163",528
2883,103,"284,665,342,8,98,626,391,694,52,921","165,164,163,163,164,164,163,165,163,164,163",389
1595,103,"376,342,574,133,829,59,157,535,344,165","164,163,164,163,163,164,163,164,163,164",500
4837,103,"376,133,154,574,65,816,405,469,276,182","164,163,164,164,163,164,154,163,155,153",464
5610,103,"753,417,133,16,616,714,574,157,165,213","164,165,163,164,163,163,164,163,164,163",653
66,103,"133,688,616,154,505,626,260,86,65,634","163,164,163,164,163,164,164,163,164,163,163",653
5436,103,"896,376,154,59,190,753,469,921,449,260","165,164,164,164,163,164,164,163,163,165,163",547
2737,103,"896,376,260,688,469,276,284,133,574,213","165,164,163,164,163,155,165,163,164,163",535
573,103,"133,59,154,65,816,405,626,349,456,803","163,164,164,163,164,154,164,127,269,148",547
1670,103,"163,342,626,8,505,535,598,840,826,469","163,163,164,163,163,164,164,165,163,164,163",644
5744,103,"896,688,59,260,16,574,469,165,391,633","165,164,164,163,164,164,163,164,163,163",586
1223,103,"451,417,626,8,505,535,449,921,554,16","163,165,164,163,163,164,164,165,163,165,164",400
376,103,"896,505,284,211,469,344,696,213,101,405","165,163,164,165,163,163,163,164,163,163,154",412
2837,103,"133,469,391,449,535,805,696,890,435,840","163,163,163,165,164,164,164,164,165,163",538
2931,103,"100,86,742,35,59,260,666,896,336,479","165,164,164,163,164,163,175,165,176,163",461
1374,103,"376,342,133,86,829,449,165,535,16,616","164,163,163,164,163,165,164,164,164,163",553
2938,103,"376,451,284,688,211,369,634,574,505,405","164,163,165,164,163,163,163,164,163,164,154",535
1563,103,"417,16,391,101,826,554,486,890,88,714","165,164,163,163,164,165,164,164,164,163",519
3981,103,"451,154,260,133,157,86,367,405,816,349","163,164,163,163,163,164,165,154,164,127",520
1993,103,"284,626,688,154,190,344,369,634,921,290","165,164,164,164,163,164,163,163,163,163,3",540
4228,103,"896,376,626,8,785,921,826,165,367,554","165,164,164,163,163,163,164,164,165,165",549
934,103,"376,451,133,505,753,157,369,449,714,367","164,163,163,163,164,164,163,163,165,163,165",577
449,103,"376,742,133,574,211,829,688,59,435,101","164,164,163,164,163,163,164,164,165,163",541
944,103,"896,342,391,921,333,826,574,165,890,52","165,163,163,163,163,164,164,164,164,163,164",447
3243,103,"163,133,154,574,535,367,211,344,290,86","163,163,164,164,164,165,163,163,3,164",553
889,103,"376,417,133,154,86,505,634,391,435,840","164,165,163,164,164,163,164,163,163,165,163",519
3540,103,"451,284,86,190,154,688,829,75,276,405","163,165,164,163,164,164,164,163,163,155,154",553
2861,103,"133,342,417,840,169,469,391,785,88,304","163,163,165,163,164,163,163,163,164,164",412
4748,103,"284,714,391,785,101,169,435,486,157,535","165,163,163,163,163,164,165,164,163,164",521
3532,103,"616,86,574,369,211,344,157,435,165,449","163,164,164,163,163,163,163,165,164,165",528
1764,103,"896,417,284,8,133,59,505,753,451,165","165,165,165,163,163,164,163,164,164,163,164",541
1614,103,"376,451,284,626,505,165,88,367,369,469","164,163,165,164,163,164,164,164,165,163,163",571
5452,103,"376,133,284,86,688,616,574,829,211,921","164,163,165,164,164,163,164,163,163,163",519
5139,103,"376,753,190,165,8,101,88,554,333,840","164,164,163,164,164,163,163,164,165,163,163",472
2840,103,"451,284,391,753,16,616,449,688,785,101","163,165,163,164,164,163,165,164,163,163",355
2905,103,"376,742,284,417,154,574,469,101,342,86","164,164,165,165,164,164,163,163,163,164",628
1538,103,"376,342,626,8,88,486,805,435,213,75","164,163,164,163,164,164,164,165,163,163",494
681,103,"284,753,469,417,829,260,714,369,344,816","165,164,163,165,163,163,163,163,163,164",514
2101,103,"376,451,190,616,165,391,535,554,816,367","164,163,163,164,163,164,163,164,165,164,165",574
5250,103,"896,260,59,75,344,469,65,803,211,539","165,163,164,163,163,163,163,148,163,148",338
2710,103,"376,451,260,86,688,211,75,342,417,213","164,163,163,164,164,163,163,163,165,163",520
3446,103,"284,342,505,190,211,165,369,449,634,391","165,163,163,164,163,164,163,164,163,165,163,163",519
1057,103,"616,469,154,86,367,714,157,921,449,840","163,163,164,164,165,163,163,163,165,163",543
671,103,"616,469,342,260,574,154,634,86,921,535","163,163,163,163,164,164,163,164,163,164",460
185,103,"896,451,753,742,469,344,75,59,65,702","165,163,164,164,163,163,163,164,163,176",720
622,103,"896,342,921,451,211,367,405,469,276,182","165,163,163,163,163,165,154,163,155,153",535
2367,103,"284,616,154,133,714,829,634,405,46,840","165,163,164,163,163,163,163,154,156,163",398
717,103,"578,785,188,8,391,554,435,598,75,899","163,163,165,163,163,165,165,165,163,169",461
5110,103,"133,616,742,574,86,59,213,816,290,626","163,163,164,164,164,164,163,164,3,164",349
2548,103,"616,469,626,921,8,391,435,554,86,369","163,163,164,163,163,163,165,165,164,163",228
5210,103,"896,417,342,8,505,469,333,367,449,213","165,165,163,163,163,164,163,163,165,165,163",523
2654,103,"753,417,505,133,921,157,616,211,101,165","164,165,163,164,163,163,163,163,163,163,164",541
5074,103,"753,417,342,921,785,826,554,574,449,890","164,165,163,163,163,164,165,164,165,164",553
4457,103,"163,86,260,688,276,405,211,646,34,232","163,164,163,164,155,154,163,155,156,267",690
1462,103,"376,284,626,154,469,260,88,535,52,169","164,165,164,164,163,163,164,164,163,164,164",554
1213,103,"376,342,417,626,367,391,785,333,535,840","164,163,165,164,165,163,163,163,164,163",644
1760,103,"376,451,742,211,616,505,276,405,154,65","164,163,164,163,163,163,164,155,154,164,163",600
1298,103,"896,688,469,616,101,405,276,367,539,505","165,164,163,163,163,154,155,165,148,163,164",430
2094,103,"284,154,688,133,742,211,260,417,75,290","165,164,164,163,164,163,163,165,163,3",537
3549,103,"753,260,133,742,574,211,469,344,190,86","164,163,163,164,164,163,163,163,163,164,164",633
5694,103,"190,417,616,742,59,16,75,634,840,405","163,164,165,163,164,164,164,163,163,163,154",606
112,103,"223,447,100,896,418,342,899,254,773,376","165,164,165,165,164,163,169,164,164,164",749
3791,103,"451,482,417,714,626,165,921,101,8,469","163,164,165,163,164,164,163,163,163,163",639
1269,103,"376,451,626,921,101,169,133,840,826,486","164,163,164,163,163,164,163,163,164,164",476
4216,103,"451,284,342,626,921,574,826,486,333,88","163,165,163,164,163,164,164,164,163,164",553
1837,103,"284,190,753,688,505,626,86,367,574,829","165,163,164,164,164,163,164,164,164,165,164,163",499
2380,103,"284,616,469,59,154,75,65,803,276,182","165,163,163,164,164,163,163,148,155,153",535
2786,103,"896,417,626,188,391,169,826,554,333,129","165,165,164,165,163,164,164,165,163,165",691
3513,103,"896,417,133,505,284,449,367,469,165,391","165,165,163,163,164,165,165,165,163,164,163",523
111,103,"376,753,469,535,696,75,344,157,829,369","164,164,163,164,164,163,163,163,163,163",598
4671,103,"451,284,133,165,190,554,333,169,88,826","163,165,163,164,163,164,165,163,164,164,164",553
1507,103,"753,133,742,86,190,344,714,405,276,290","164,163,164,164,163,164,163,163,154,155,3",634
3266,103,"376,342,469,86,417,16,260,59,535,290","164,163,163,164,165,164,163,164,164,3",579
3187,103,"451,284,753,157,616,59,16,840,535,696","163,165,164,163,163,164,164,163,164,164",374
5211,103,"376,260,505,626,816,369,16,213,157,165","164,163,163,164,164,164,163,164,163,163,164",541
2831,103,"451,284,59,16,535,742,785,816,101,290","163,165,164,164,164,164,163,164,163,3",513
2347,103,"896,284,8,133,157,449,165,16,921,535","165,165,163,163,163,165,164,164,163,164",555
5507,103,"133,190,449,8,165,921,369,696,304,75","163,163,164,165,163,164,163,163,164,164,163",519
5544,103,"451,163,626,469,59,154,816,260,367,211","163,163,164,163,164,164,164,163,165,163",720
2914,103,"896,190,616,154,688,65,260,157,405,349","165,163,164,163,164,164,163,163,163,154,127",559
5496,103,"505,742,616,367,276,213,405,539,279,290","163,164,164,163,165,155,163,154,148,33,3",530
1138,103,"753,133,505,391,574,554,367,435,890,616","164,163,163,164,163,164,165,165,165,164,163",535
4419,103,"753,342,260,86,688,574,626,816,921,16","164,163,163,164,164,164,164,164,163,164",627
3276,103,"451,284,449,535,190,75,86,829,369,333","163,165,165,164,163,164,163,164,163,163,163",569
1047,103,"578,417,708,254,7,864,165,785,284,505","163,165,165,164,165,163,164,163,165,163,164",782
2918,103,"376,284,449,574,8,435,714,101,826,169","164,165,165,164,163,165,163,163,164,164",634
1378,103,"896,451,753,742,714,190,829,213,276,634","165,163,164,164,163,163,164,163,163,155,163",588
1389,103,"376,451,65,344,16,86,829,290,921,405","164,163,163,163,164,164,163,3,163,154",618
4400,103,"451,482,284,574,921,535,826,88,304,190","163,164,165,164,163,164,164,164,164,163,164",654
565,103,"284,417,688,616,154,157,469,742,86,211","165,165,164,163,164,163,163,164,164,163",640
5627,103,"133,742,154,211,260,505,626,290,344,634","163,164,164,163,163,163,164,164,3,163,163",669
5456,103,"451,665,469,86,574,417,16,154,449,626","163,164,163,164,164,165,164,164,165,164",611
123,103,"451,505,626,753,16,391,574,344,816,154","163,163,164,164,164,164,163,164,163,164,164",466
3482,103,"284,417,753,190,342,688,435,165,86,616","165,165,164,163,164,163,164,165,164,164,163",547
6033,103,"376,163,616,469,742,367,157,574,816,59","164,163,163,163,164,165,163,164,164,164",661
5560,103,"896,376,742,154,75,753,803,133,353,913","165,164,164,164,163,164,148,163,63,219",616
4723,103,"284,133,626,16,688,574,921,714,190,840","165,163,164,164,164,164,163,163,163,164,163",498
1525,103,"896,451,367,344,75,284,276,539,46,349","165,163,165,163,163,165,155,148,156,127",600
3854,103,"896,451,190,714,616,101,785,344,157,154","165,163,163,164,163,163,163,163,163,163,164",544
184,103,"753,342,688,505,816,634,165,829,367,290","164,163,164,163,164,164,163,164,163,165,3",645
1025,103,"896,376,59,451,616,190,921,449,8,785","165,164,164,163,163,163,164,163,165,163,163",535
4422,103,"376,451,284,391,921,75,826,486,714,16","164,163,165,163,163,163,164,164,163,164",374
2100,103,"896,626,133,816,211,688,65,469,86,829","165,164,163,164,163,164,163,163,164,163",371
2034,103,"451,665,753,133,284,189,417,616,165,633","163,164,164,163,165,165,165,163,164,163",485
1554,103,"451,921,574,449,52,829,785,154,59,840","163,163,164,165,163,164,163,163,164,164,163",612
3938,103,"896,376,342,391,626,8,505,574,133,35","165,164,163,163,164,163,163,164,164,163,163",688
3315,103,"376,342,391,284,554,451,449,714,16,829","164,163,163,165,165,163,165,163,164,163",541
966,103,"896,376,451,505,133,714,816,213,165,405","165,164,163,163,164,163,163,164,163,164,154",510
4238,103,"469,688,260,75,405,276,182,251,714,367","163,164,163,163,154,155,153,129,163,165",521
3693,103,"190,417,469,449,626,391,165,535,75,634","163,164,165,163,165,164,163,164,164,163,163",463
1674,103,"482,505,574,163,753,626,260,154,742,435","164,163,164,164,163,164,164,163,164,164,165",640
4816,103,"366,342,783,554,88,101,16,616,391,826","164,163,165,165,164,163,164,163,163,164",550
