user_id,seed,sampled_q_ids,sampled_subject_ids,student_total_questions
2710,102,"683,452,811,383,363,405,238,714,539,421","127,146,3,189,128,154,155,163,148,195",520
3446,102,"683,923,417,193,368,474,130,342,677,513","127,195,165,21,3,3,63,163,156,148",519
1057,102,"683,452,184,539,190,199,383,811,731,614","127,146,36,148,163,164,155,189,3,219,3",543
185,102,"683,383,539,312,405,59,163,406,742,321","127,189,148,148,154,164,163,127,164,127",720
622,102,"683,452,811,539,731,867,742,405,363,714","127,146,3,148,219,155,164,154,128,163",535
2367,102,"452,923,312,59,539,154,202,742,405,24","146,195,148,164,148,164,153,164,154,156",398
5110,102,"452,923,312,533,383,714,417,184,629,811","146,195,148,39,189,163,165,36,148,3",349
5210,102,"683,923,417,193,368,474,130,246,212,738","127,195,165,21,3,3,63,54,148,155",523
2654,102,"683,452,811,539,570,383,312,405,363,786","127,146,3,148,117,189,148,154,128,154",541
5074,102,"683,923,705,781,789,379,354,640,212,638","127,195,44,39,156,39,202,148,148,154",553
4457,102,"683,923,811,731,248,539,111,420,154,742","127,195,3,219,148,148,155,153,164,164",690
1462,102,"683,923,417,193,485,342,130,137,379,497","127,195,165,21,189,163,63,39,39,128",554
1213,102,"683,923,705,781,789,379,417,547,130,368","127,195,44,39,156,39,165,155,63,3",644
1506,102,"866,781,789,229,3,383,243,614,170,457","284,39,156,219,155,189,129,3,39,156",388
1010,102,"452,638,438,332,789,658,474,379,368,517","146,154,3,154,156,195,3,39,3,155",270
1760,102,"683,923,203,184,383,811,485,37,193,379","127,195,125,36,189,3,189,151,21,39",600
1298,102,"452,923,312,533,184,539,811,383,629,417","146,195,148,39,36,148,3,189,148,165",430
3549,102,"683,811,539,731,884,441,363,923,170,406","127,3,148,219,44,117,128,195,39,127",633
5694,102,"683,923,811,731,383,497,184,3,629,111","127,195,3,219,189,128,36,155,148,155",606
3791,102,"683,452,866,710,561,614,539,383,190,184","127,146,284,127,63,3,148,189,163,164,36",639
4216,102,"683,923,705,781,789,379,417,130,342,640","127,195,44,39,156,39,165,63,163,148",553
1837,102,"683,923,417,184,485,383,811,638,497,438","127,195,165,36,189,189,3,154,128,3",499
2380,102,"683,452,811,539,731,405,742,199,312,383","127,146,3,148,219,154,164,155,148,189",535
2786,102,"683,923,203,247,658,130,379,789,354,246","127,195,125,63,195,63,39,156,202,54",691
3513,102,"452,638,417,184,342,438,658,640,203,290","146,154,165,36,163,3,195,148,125,3",523
3166,102,"683,923,705,781,130,789,379,677,368,547","127,195,44,39,63,156,39,156,3,155",472
111,102,"683,923,203,247,658,130,379,342,497,547","127,195,125,63,195,63,39,163,128,155",598
4671,102,"683,923,705,781,789,379,354,640,417,638","127,195,44,39,156,39,202,148,165,154",553
1507,102,"683,452,184,539,154,629,312,199,383,710","127,146,36,148,164,148,148,155,189,127",634
3266,102,"683,452,811,539,731,238,406,405,363,742","127,146,3,148,219,155,127,154,128,164",579
3187,102,"452,137,677,160,368,923,417,184,485,342","146,39,156,39,3,195,165,36,189,163",374
5211,102,"683,923,417,184,485,383,731,638,629,497","127,195,165,36,189,189,219,154,148,128",541
2831,102,"452,638,923,383,190,184,379,417,290,770","146,154,195,189,163,164,36,39,165,3,129",513
2347,102,"683,923,705,553,184,638,342,438,290,417","127,195,44,117,36,154,163,3,3,165",555
5507,102,"683,923,417,193,368,438,184,130,246,342","127,195,165,21,3,3,36,63,54,163",519
5195,102,"683,923,193,368,731,638,677,497,379,105","127,195,21,3,219,154,156,128,39,284",304
5544,102,"683,923,203,184,342,705,37,710,553,638","127,195,125,36,163,44,151,127,117,154",720
2914,102,"683,452,811,539,570,383,405,406,190,154","127,146,3,148,117,189,154,127,163,164,164",559
5496,102,"683,452,811,539,731,405,742,248,59,312","127,146,3,148,219,154,164,148,164,148",530
1138,102,"683,452,811,539,731,383,405,710,312,923","127,146,3,148,219,189,154,127,148,195",535
4419,102,"683,923,203,247,638,674,705,789,379,640","127,195,125,63,154,146,44,156,39,148",627
3276,102,"683,923,417,184,193,368,105,342,497,130","127,195,165,36,21,3,284,163,128,63",569
2918,102,"683,923,203,184,383,811,37,485,705,789","127,195,125,36,189,3,151,189,44,156",634
50,102,"683,923,193,368,677,638,738,497,379,105","127,195,21,3,156,154,155,128,39,284",304
1378,102,"683,452,811,539,405,363,312,742,421,786","127,146,3,148,154,128,148,164,195,154",588
1389,102,"683,452,811,383,363,405,539,314,406,772","127,146,3,189,128,154,148,155,127,126",618
4400,102,"683,923,203,247,638,674,517,705,789,342","127,195,125,63,154,146,155,44,156,163",654
565,102,"683,923,705,553,184,638,290,37,193,342","127,195,44,117,36,154,3,151,21,163",640
5627,102,"683,452,811,539,163,321,406,59,405,421","127,146,3,148,163,127,127,164,154,195",669
5456,102,"683,452,811,383,539,405,884,786,614,363","127,146,3,189,148,154,44,154,3,128",611
1362,102,"683,452,811,383,363,405,714,3,884,570","127,146,3,189,128,154,163,155,44,117",574
123,102,"683,184,811,383,485,3,731,638,629,417","127,36,3,189,189,155,219,154,148,165",466
3482,102,"683,452,184,363,551,417,923,40,513,547","127,146,36,128,195,165,195,3,148,155",547
1626,102,"683,923,383,485,37,638,379,497,368,406","127,195,189,189,151,154,39,128,3,127",540
6033,102,"683,452,884,441,406,923,363,398,80,349","127,146,44,117,127,195,128,270,155,127",661
5560,102,"683,452,811,539,405,154,202,312,731,199","127,146,3,148,154,164,153,148,219,155",616
4723,102,"683,452,184,539,190,383,629,770,3,811","127,146,36,148,163,164,189,148,129,155,3",498
1525,102,"683,452,184,539,154,629,312,199,383,710","127,146,36,148,164,148,148,155,189,127",600
3854,102,"683,923,811,383,614,731,37,710,452,772","127,195,3,189,3,219,151,127,146,126",544
184,102,"683,923,203,184,342,705,37,710,160,438","127,195,125,36,163,44,151,127,39,3",645
1025,102,"683,923,811,907,184,731,248,312,539,383","127,195,3,219,36,219,148,148,148,189",535
2100,102,"452,383,312,533,811,539,614,59,867,405","146,189,148,39,3,148,3,164,155,154",371
2034,102,"452,923,312,533,184,539,811,190,410,383","146,195,148,39,36,148,3,163,164,148,189",485
1554,102,"683,923,203,184,342,638,438,247,658,246","127,195,125,36,163,154,3,63,195,54",612
3938,102,"683,401,130,417,438,781,638,923,485,789","127,174,63,165,3,39,154,195,189,156",688
481,102,"683,452,184,363,551,417,923,40,137,547","127,146,36,128,195,165,195,3,39,155",463
3315,102,"683,923,811,383,485,638,379,193,497,37","127,195,3,189,189,154,39,21,128,151",541
966,102,"683,452,184,539,190,383,629,770,465,710","127,146,36,148,163,164,189,148,129,114,127",510
4238,102,"683,452,811,383,539,405,363,786,731,710","127,146,3,189,148,154,128,154,219,127",521
3693,102,"683,452,811,383,539,405,710,731,312,3","127,146,3,189,148,154,127,219,148,155",463
1674,102,"683,452,884,441,349,638,866,561,184,461","127,146,44,117,127,154,284,63,36,155",640
4328,102,"452,137,677,379,789,332,638,474,738,193","146,39,156,39,156,154,154,3,155,21",278
4352,102,"683,452,811,383,867,405,539,406,314,59","127,146,3,189,155,154,148,127,155,164",535
5529,102,"683,923,184,342,497,130,368,638,137,379","127,195,36,163,128,63,3,154,39,39",506
2677,102,"683,401,14,782,772,37,497,383,710,614","127,174,137,117,126,151,128,189,127,3",796
3486,102,"683,923,705,781,789,379,354,417,638,130","127,195,44,39,156,39,202,165,154,63",702
796,102,"683,923,203,247,658,130,379,342,497,640","127,195,125,63,195,63,39,163,128,148",635
2917,102,"683,923,417,193,368,547,474,105,517,342","127,195,165,21,3,155,3,284,155,163",519
2572,102,"683,923,193,368,677,638,105,658,497,379","127,195,21,3,156,154,284,195,128,39",275
4,102,"452,638,368,923,658,332,105,677,474,193","146,154,3,195,195,154,284,156,3,21",226
4277,102,"683,923,705,781,789,130,379,342,417,474","127,195,44,39,156,63,39,163,165,3",563
444,102,"683,923,417,184,193,368,342,677,160,638","127,195,165,36,21,3,163,156,39,154",526
6036,102,"683,923,184,342,677,368,193,638,130,474","127,195,36,163,156,3,21,154,63,3",493
2078,102,"683,923,417,184,193,485,368,438,342,677","127,195,165,36,21,189,3,3,163,156",516
2781,102,"683,452,811,539,405,363,786,349,714,421","127,146,3,148,154,128,154,127,163,195",555
1503,102,"683,923,705,37,342,497,130,379,638,193","127,195,44,151,163,128,63,39,154,21",553
2961,102,"683,923,203,247,658,677,342,368,130,417","127,195,125,63,195,156,163,3,63,165",678
2627,102,"452,923,312,533,184,160,137,417,789,379","146,195,148,39,36,39,39,165,156,39",689
1930,102,"683,923,811,907,248,383,410,37,190,184","127,195,3,219,148,189,148,151,163,164,36",471
2436,102,"452,866,789,417,638,640,474,547,332,738","146,284,156,165,154,148,3,155,154,155",300
4492,102,"683,923,811,383,485,203,379,497,417,789","127,195,3,189,189,125,39,128,165,156",531
4858,102,"683,923,417,184,485,553,37,731,438,638","127,195,165,36,189,117,151,219,3,154",594
1041,102,"683,923,203,247,658,130,379,789,354,246","127,195,125,63,195,63,39,156,202,54",669
987,102,"683,452,811,539,570,163,406,321,861,59","127,146,3,148,117,163,127,127,135,164",690
432,102,"683,452,184,363,417,160,547,497,190,753","127,146,36,128,165,39,155,128,163,164,164",507
6147,102,"683,923,203,247,658,130,379,789,246,342","127,195,125,63,195,63,39,156,54,163",576
870,102,"683,452,184,363,438,658,738,638,789,332","127,146,36,128,3,195,155,154,156,154",427
4088,102,"452,923,772,539,363,312,154,199,714,24","146,195,126,148,128,148,164,155,163,156",479
5126,102,"683,452,811,539,405,154,202,312,59,248","127,146,3,148,154,164,153,148,164,148",498
464,102,"683,923,203,184,342,705,37,710,553,160","127,195,125,36,163,44,151,127,117,39",608
4325,102,"683,923,811,907,248,731,383,539,772,154","127,195,3,219,148,219,189,148,126,164",571
2618,102,"683,923,811,907,248,731,383,452,184,710","127,195,3,219,148,219,189,146,36,127",586
4940,102,"683,923,203,184,342,705,37,638,674,438","127,195,125,36,163,44,151,154,146,3",601
1823,102,"683,923,203,247,638,674,517,184,705,789","127,195,125,63,154,146,155,36,44,156",612
1373,102,"452,923,312,59,363,811,24,614,742,383","146,195,148,164,128,3,156,3,164,189",469
2795,102,"683,923,417,193,368,547,474,638,332,212","127,195,165,21,3,155,3,154,154,148",510
5933,102,"683,184,638,342,417,438,379,789,474,212","127,36,154,163,165,3,39,156,3,148",448
1778,102,"683,923,811,383,485,497,731,941,248,907","127,195,3,189,189,128,219,154,148,219",563
4793,102,"683,401,130,781,923,789,290,203,731,465","127,174,63,39,195,156,3,125,219,114",667
2949,102,"683,923,203,247,638,184,677,438,485,417","127,195,125,63,154,36,156,3,189,165",600
1077,102,"683,923,811,907,248,731,383,452,639,772","127,195,3,219,148,219,189,146,155,126",290
3462,102,"683,923,705,553,37,342,497,638,379,105","127,195,44,117,151,163,128,154,39,284",539
2322,102,"683,923,811,731,383,497,184,37,553,406","127,195,3,219,189,128,36,151,117,127",693
199,102,"683,923,203,247,638,674,705,47,184,342","127,195,125,63,154,146,44,127,36,163",604
248,102,"683,452,184,363,417,160,438,497,551,89","127,146,36,128,165,39,3,128,195,42",612
4142,102,"683,923,811,383,614,731,111,772,539,248","127,195,3,189,3,219,155,126,148,148",464
4017,102,"683,452,184,363,551,786,539,312,154,59","127,146,36,128,195,154,148,148,164,164",519
767,102,"683,923,417,193,368,547,474,130,638,332","127,195,165,21,3,155,3,63,154,154",582
4698,102,"683,923,705,37,342,638,184,193,368,417","127,195,44,151,163,154,36,21,3,165",553
35,102,"683,452,811,539,570,163,406,321,405,363","127,146,3,148,117,163,127,127,154,128",620
2148,102,"683,923,417,184,193,368,342,677,438,638","127,195,165,36,21,3,163,156,3,154",520
4875,102,"683,923,417,193,368,438,342,638,474,184","127,195,165,21,3,3,163,154,3,36",423
5579,102,"683,452,811,383,363,405,539,406,710,190","127,146,3,189,128,154,148,127,127,163,164",585
5580,102,"683,923,203,184,342,638,37,677,485,731","127,195,125,36,163,154,151,156,189,219",608
1109,102,"683,923,811,383,485,497,731,638,379,184","127,195,3,189,189,128,219,154,39,36",555
6018,102,"452,137,677,379,789,638,342,547,332,658","146,39,156,39,156,154,163,155,154,195",312
2923,102,"683,923,811,907,705,37,383,209,731,184","127,195,3,219,44,151,189,155,219,36",669
1172,102,"683,923,417,184,193,368,105,342,497,640","127,195,165,36,21,3,284,163,128,148",506
714,102,"452,923,312,533,383,190,238,199,405,714","146,195,148,39,189,163,164,155,155,154,163",380
425,102,"683,923,193,368,105,638,517,379,474,677","127,195,21,3,284,154,155,39,3,156",304
5558,102,"683,452,184,539,154,312,405,59,202,731","127,146,36,148,164,148,154,164,153,219",561
3945,102,"683,452,811,383,363,714,405,406,539,199","127,146,3,189,128,163,154,127,148,155",582
730,102,"683,923,705,781,789,130,438,379,638,193","127,195,44,39,156,63,3,39,154,21",572
3475,102,"683,452,811,383,539,405,363,786,710,714","127,146,3,189,148,154,128,154,127,163",547
2062,102,"452,923,312,533,383,3,714,811,614,539","146,195,148,39,189,155,163,3,3,148",380
3456,102,"683,923,417,193,368,474,130,638,212,379","127,195,165,21,3,3,63,154,148,39",545
2726,102,"683,923,203,677,417,379,789,246,438,130","127,195,125,156,165,39,156,54,3,63",546
3852,102,"452,638,417,184,383,629,461,160,290,485","146,154,165,36,189,148,155,39,3,189",531
4540,103,"452,137,677,160,368,379,789,638,474,332","146,39,156,39,3,39,156,154,3,154",251
3507,103,"683,923,417,184,193,368,438,342,677,485","127,195,165,36,21,3,3,163,156,189",531
4932,103,"683,452,811,383,539,405,710,731,406,867","127,146,3,189,148,154,127,219,127,155",471
5784,103,"683,452,184,539,190,383,710,405,406,59","127,146,36,148,163,164,189,127,154,127,164",490
5424,103,"683,923,811,907,184,731,383,37,190,209","127,195,3,219,36,219,189,151,163,164,155",535
5481,103,"683,923,705,781,130,193,368,789,438,379","127,195,44,39,63,21,3,156,3,39",553
4511,103,"683,452,811,383,867,884,441,363,349,406","127,146,3,189,155,44,117,128,127,127",612
5430,103,"683,923,203,677,417,193,638,368,497,438","127,195,125,156,165,21,154,3,128,3",546
2873,103,"452,638,923,184,677,417,438,332,130,513","146,154,195,36,156,165,3,154,63,148",477
1235,103,"452,923,312,533,383,363,199,3,714,190","146,195,148,39,189,128,155,155,163,163,164",494
4355,103,"683,923,705,781,789,379,417,193,368,130","127,195,44,39,156,39,165,21,3,63",586
3184,103,"683,923,811,907,248,111,457,406,410,184","127,195,3,219,148,155,156,127,148,36",535
2179,103,"452,638,923,184,677,417,438,332,212,368","146,154,195,36,156,165,3,154,148,3",352
3210,103,"683,923,417,193,368,547,474,130,246,769","127,195,165,21,3,155,3,63,54,155",544
3735,103,"683,923,193,368,677,638,105,497,379,547","127,195,21,3,156,154,284,128,39,155",289
4486,103,"683,923,417,184,193,485,368,290,342,379","127,195,165,36,21,189,3,3,163,39",519
574,103,"683,923,417,193,368,547,474,130,638,640","127,195,165,21,3,155,3,63,154,148",483
633,103,"683,452,184,539,867,383,629,190,770,3","127,146,36,148,155,189,148,163,164,129,155",508
1133,103,"452,638,923,383,614,3,199,312,742,59","146,154,195,189,3,155,155,148,164,164",361
5148,103,"683,452,811,383,539,405,59,312,731,742","127,146,3,189,148,154,164,148,219,164",556
64,103,"683,923,417,184,485,553,37,811,539,133","127,195,165,36,189,117,151,3,148,163",494
5501,103,"683,923,417,193,368,474,342,497,379,212","127,195,165,21,3,3,163,128,39,148",463
1584,103,"452,923,312,59,742,539,154,614,202,3","146,195,148,164,164,148,164,3,153,155",413
729,103,"452,923,312,533,383,714,614,539,154,811","146,195,148,39,189,163,3,148,164,3",346
3759,103,"683,923,417,193,368,474,789,379,332,638","127,195,165,21,3,3,156,39,154,154",437
3009,103,"452,137,677,160,923,105,368,184,342,658","146,39,156,39,195,284,3,36,163,195",516
4554,103,"683,923,705,781,789,379,354,640,417,638","127,195,44,39,156,39,202,148,165,154",569
2626,103,"683,923,203,677,417,130,193,379,368,342","127,195,125,156,165,63,21,39,3,163",628
2261,103,"683,452,811,539,570,163,867,312,772,248","127,146,3,148,117,163,155,148,126,148",641
3610,103,"683,923,203,184,383,731,705,553,674,37","127,195,125,36,189,219,44,117,146,151",600
5528,103,"683,923,705,781,789,379,354,640,212,638","127,195,44,39,156,39,202,148,148,154",553
5711,103,"683,923,705,781,789,379,417,130,368,513","127,195,44,39,156,39,165,63,3,148",553
2930,103,"452,137,184,738,368,638,332,658,193,474","146,39,36,155,3,154,154,195,21,3",293
145,103,"683,923,417,193,368,438,184,547,105,517","127,195,165,21,3,3,36,155,284,155",500
5860,103,"452,923,312,59,539,154,202,742,405,24","146,195,148,164,148,164,153,164,154,156",354
5493,103,"683,923,417,193,485,342,130,246,379,789","127,195,165,21,189,163,63,54,39,156",544
1509,103,"683,401,130,438,354,379,638,923,705,368","127,174,63,3,202,39,154,195,44,3",594
3202,103,"683,383,539,312,405,59,163,248,154,443","127,189,148,148,154,164,163,148,164,176",669
541,103,"683,452,184,363,551,417,349,130,40,438","127,146,36,128,195,165,127,63,3,3",528
1595,103,"452,705,379,781,923,368,547,513,677,160","146,44,39,39,195,3,155,148,156,39",500
4837,103,"683,452,184,539,154,629,312,59,199,248","127,146,36,148,164,148,148,164,155,148",464
5610,103,"683,452,884,363,417,923,184,640,866,438","127,146,44,128,165,195,36,148,284,3",653
66,103,"683,452,884,614,866,790,539,383,710,154","127,146,44,3,284,148,148,189,127,164",653
4215,103,"683,923,184,193,368,638,485,130,677,105","127,195,36,21,3,154,189,63,156,284",415
5436,103,"683,452,184,539,190,383,629,770,406,421","127,146,36,148,163,164,189,148,129,127,195",547
2737,103,"683,452,184,539,190,383,629,770,465,497","127,146,36,148,163,164,189,148,129,114,128",535
573,103,"452,638,417,184,383,629,37,438,354,290","146,154,165,36,189,148,151,3,202,3",547
1670,103,"683,923,203,247,638,184,866,677,417,485","127,195,125,63,154,36,284,156,165,189",644
5744,103,"683,923,705,781,789,379,417,130,342,640","127,195,44,39,156,39,165,63,163,148",586
1223,103,"452,638,417,332,789,738,342,368,193,517","146,154,165,154,156,155,163,3,21,155",400
2837,103,"683,923,417,193,368,474,130,638,212,379","127,195,165,21,3,3,63,154,148,39",538
5167,103,"683,923,811,907,248,383,410,37,190,731","127,195,3,219,148,189,148,151,163,164,219",557
1374,103,"683,923,705,781,130,789,379,677,368,417","127,195,44,39,63,156,39,156,3,165",553
2938,103,"683,923,811,731,248,383,312,539,154,420","127,195,3,219,148,189,148,148,164,153",535
4883,103,"683,923,705,781,789,130,379,638,417,474","127,195,44,39,156,63,39,154,165,3",531
1715,103,"452,137,677,379,160,368,547,37,789,474","146,39,156,39,39,3,155,151,156,3",378
1563,103,"683,923,417,193,368,474,130,246,379,789","127,195,165,21,3,3,63,54,39,156",519
3981,103,"683,452,184,539,154,629,312,199,383,710","127,146,36,148,164,148,148,155,189,127",520
1993,103,"683,452,811,383,539,405,363,786,3,614","127,146,3,189,148,154,128,154,155,3",540
4228,103,"683,923,417,193,368,474,212,379,342,497","127,195,165,21,3,3,148,39,163,128",549
3557,103,"683,923,811,383,638,379,193,789,368,677","127,195,3,189,154,39,21,156,3,156",304
449,103,"683,923,417,184,485,553,37,134,811,383","127,195,165,36,189,117,151,155,3,189",541
944,103,"452,638,417,332,474,789,379,212,640,769","146,154,165,154,3,156,39,148,148,155",447
3243,103,"683,923,705,781,789,379,354,640,212,130","127,195,44,39,156,39,202,148,148,63",553
889,103,"683,923,811,907,248,731,383,190,184,819","127,195,3,219,148,219,189,163,164,36,3",519
3540,103,"683,923,203,184,342,105,368,290,638,37","127,195,125,36,163,284,3,3,154,151",553
4748,103,"452,638,417,332,130,474,379,789,212,246","146,154,165,154,63,3,39,156,148,54",521
3532,103,"683,923,417,193,368,474,517,130,638,342","127,195,165,21,3,3,155,63,154,163",528
1764,103,"683,923,417,193,368,547,474,130,638,485","127,195,165,21,3,155,3,63,154,189",541
1614,103,"683,923,203,677,417,379,789,246,438,130","127,195,125,156,165,39,156,54,3,63",571
5452,103,"683,923,811,383,485,3,638,941,772,731","127,195,3,189,189,155,154,154,126,219",519
5139,103,"683,923,417,193,368,474,517,342,497,379","127,195,165,21,3,3,155,163,128,39",472
2840,103,"452,638,417,184,342,438,547,640,658,212","146,154,165,36,163,3,155,148,195,148",355
2905,103,"683,923,811,731,248,539,772,111,410,383","127,195,3,219,148,148,126,155,148,189",628
1294,103,"683,923,417,184,193,368,342,677,438,638","127,195,165,36,21,3,163,156,3,154",570
2101,103,"683,452,811,539,731,238,714,363,184,190","127,146,3,148,219,155,163,128,36,163,164",574
5250,103,"452,923,312,59,742,539,154,614,202,527","146,195,148,164,164,148,164,3,153,155",338
2710,103,"683,452,811,383,867,363,405,714,533,238","127,146,3,189,155,128,154,163,39,155",520
3446,103,"683,923,417,193,368,474,130,342,677,513","127,195,165,21,3,3,63,163,156,148",519
1057,103,"683,452,184,539,867,383,710,614,190,3","127,146,36,148,155,189,127,3,163,164,155",543
185,103,"683,383,539,312,405,59,163,406,742,321","127,189,148,148,154,164,163,127,164,127",720
622,103,"683,452,811,539,731,405,363,383,742,714","127,146,3,148,219,154,128,189,164,163",535
2367,103,"452,923,312,59,539,154,202,742,405,24","146,195,148,164,148,164,153,164,154,156",398
5110,103,"452,923,312,533,383,461,184,811,941,417","146,195,148,39,189,155,36,3,154,165",349
5210,103,"683,923,417,193,368,547,474,130,246,212","127,195,165,21,3,155,3,63,54,148",523
2654,103,"683,452,811,539,570,383,312,405,363,786","127,146,3,148,117,189,148,154,128,154",541
5074,103,"683,923,705,781,789,379,354,640,212,638","127,195,44,39,156,39,202,148,148,154",553
4457,103,"683,923,811,731,248,539,111,420,154,742","127,195,3,219,148,148,155,153,164,164",690
1462,103,"683,923,417,193,485,342,130,137,379,497","127,195,165,21,189,163,63,39,39,128",554
1213,103,"683,923,705,781,789,379,417,130,368,137","127,195,44,39,156,39,165,63,3,39",644
1506,103,"866,781,789,229,383,527,312,290,819,638","284,39,156,219,189,155,148,3,3,154",388
1010,103,"452,638,438,332,789,658,474,379,368,193","146,154,3,154,156,195,3,39,3,21",270
1760,103,"683,923,203,184,383,811,485,37,193,379","127,195,125,36,189,3,189,151,21,39",600
1298,103,"452,923,312,533,184,539,811,383,629,417","146,195,148,39,36,148,3,189,148,165",430
3549,103,"683,811,539,731,884,441,363,923,170,406","127,3,148,219,44,117,128,195,39,127",633
5694,103,"683,923,811,731,383,497,184,629,190,406","127,195,3,219,189,128,36,148,163,164,127",606
3791,103,"683,452,866,710,561,614,539,383,190,184","127,146,284,127,63,3,148,189,163,164,36",639
4216,103,"683,923,705,781,789,379,417,130,342,640","127,195,44,39,156,39,165,63,163,148",553
1837,103,"683,923,417,184,485,383,811,638,497,438","127,195,165,36,189,189,3,154,128,3",499
2380,103,"683,452,811,539,731,867,363,312,383,405","127,146,3,148,219,155,128,148,189,154",535
2786,103,"683,923,203,247,658,130,379,789,354,246","127,195,125,63,195,63,39,156,202,54",691
3513,103,"452,638,417,184,342,438,658,640,203,290","146,154,165,36,163,3,195,148,125,3",523
3166,103,"683,923,705,781,130,789,379,677,368,417","127,195,44,39,63,156,39,156,3,165",472
111,103,"683,923,203,247,658,130,379,342,497,368","127,195,125,63,195,63,39,163,128,3",598
4671,103,"683,923,705,781,789,379,354,640,417,638","127,195,44,39,156,39,202,148,165,154",553
1507,103,"683,452,184,539,154,629,312,383,710,59","127,146,36,148,164,148,148,189,127,164",634
3266,103,"683,452,811,539,731,3,405,786,363,383","127,146,3,148,219,155,154,154,128,189",579
3187,103,"452,137,677,160,368,923,417,184,485,342","146,39,156,39,3,195,165,36,189,163",374
5211,103,"683,923,417,184,485,383,731,638,629,497","127,195,165,36,189,189,219,154,148,128",541
2831,103,"452,638,923,383,190,184,379,417,290,770","146,154,195,189,163,164,36,39,165,3,129",513
2347,103,"683,923,705,553,184,638,342,438,290,417","127,195,44,117,36,154,163,3,3,165",555
5507,103,"683,923,417,193,368,438,184,130,246,738","127,195,165,21,3,3,36,63,54,155",519
5195,103,"683,923,193,368,731,638,677,497,379,105","127,195,21,3,219,154,156,128,39,284",304
5544,103,"683,923,203,184,342,705,37,710,553,638","127,195,125,36,163,44,151,127,117,154",720
2914,103,"683,452,811,539,570,383,405,199,867,406","127,146,3,148,117,189,154,155,155,127",559
5496,103,"683,452,811,539,731,405,742,248,59,312","127,146,3,148,219,154,164,148,164,148",530
1138,103,"683,452,811,539,731,3,405,406,190,923","127,146,3,148,219,155,154,127,163,164,195",535
4419,103,"683,923,203,247,638,674,705,789,379,640","127,195,125,63,154,146,44,156,39,148",627
3276,103,"683,923,417,184,193,368,105,342,497,130","127,195,165,36,21,3,284,163,128,63",569
2918,103,"683,923,203,184,383,811,37,485,705,789","127,195,125,36,189,3,151,189,44,156",634
50,103,"683,923,193,368,677,638,105,497,379,474","127,195,21,3,156,154,284,128,39,3",304
1378,103,"683,452,811,539,405,363,312,742,421,786","127,146,3,148,154,128,148,164,195,154",588
1389,103,"683,452,811,383,363,405,539,406,3,190","127,146,3,189,128,154,148,127,155,163,164",618
4400,103,"683,923,203,247,638,674,705,789,379,368","127,195,125,63,154,146,44,156,39,3",654
565,103,"683,923,705,553,184,638,290,37,193,342","127,195,44,117,36,154,3,151,21,163",640
5627,103,"683,452,811,539,163,321,406,59,405,421","127,146,3,148,163,127,127,164,154,195",669
5456,103,"683,452,811,383,539,405,884,3,786,614","127,146,3,189,148,154,44,155,154,3",611
1362,103,"683,452,811,383,867,884,731,539,570,614","127,146,3,189,155,44,219,148,117,3",574
123,103,"683,184,811,383,485,941,731,497,638,772","127,36,3,189,189,154,219,128,154,126",466
3482,103,"683,452,184,363,551,738,421,89,786,349","127,146,36,128,195,155,195,42,154,127",547
1626,103,"683,923,383,485,37,638,379,497,368,406","127,195,189,189,151,154,39,128,3,127",540
6033,103,"683,452,884,441,406,923,363,398,349,772","127,146,44,117,127,195,128,270,127,126",661
5560,103,"683,452,811,539,405,154,202,312,731,248","127,146,3,148,154,164,153,148,219,148",616
4723,103,"683,452,184,539,867,190,406,59,405,614","127,146,36,148,155,163,164,127,164,154,3",498
1525,103,"683,452,184,539,154,629,312,383,710,59","127,146,36,148,164,148,148,189,127,164",600
3854,103,"683,923,811,383,614,731,37,710,452,772","127,195,3,189,3,219,151,127,146,126",544
184,103,"683,923,203,184,342,705,37,710,160,438","127,195,125,36,163,44,151,127,39,3",645
1025,103,"683,923,811,907,184,731,248,312,539,383","127,195,3,219,36,219,148,148,148,189",535
2100,103,"452,383,312,533,811,539,614,59,3,714","146,189,148,39,3,148,3,164,155,163",371
2034,103,"452,923,312,533,184,539,811,190,410,383","146,195,148,39,36,148,3,163,164,148,189",485
1554,103,"683,923,203,184,342,638,438,247,658,246","127,195,125,36,163,154,3,63,195,54",612
3938,103,"683,401,130,417,438,781,638,923,485,789","127,174,63,165,3,39,154,195,189,156",688
481,103,"683,452,184,363,551,738,417,923,40,547","127,146,36,128,195,155,165,195,3,155",463
3315,103,"683,923,811,383,485,638,379,193,497,37","127,195,3,189,189,154,39,21,128,151",541
966,103,"683,452,184,539,190,383,629,770,461,646","127,146,36,148,163,164,189,148,129,155,155",510
4238,103,"683,452,811,383,539,405,363,786,731,710","127,146,3,189,148,154,128,154,219,127",521
3693,103,"683,452,811,383,539,405,710,731,199,312","127,146,3,189,148,154,127,219,155,148",463
1674,103,"683,452,884,441,349,638,866,561,184,231","127,146,44,117,127,154,284,63,36,128",640
4328,103,"452,137,677,379,789,332,638,474,738,193","146,39,156,39,156,154,154,3,155,21",278
4352,103,"683,452,811,383,363,405,539,406,59,116","127,146,3,189,128,154,148,127,164,128",535
5529,103,"683,923,184,342,497,130,368,638,137,379","127,195,36,163,128,63,3,154,39,39",506
2677,103,"683,401,14,782,772,37,497,383,710,614","127,174,137,117,126,151,128,189,127,3",796
