user_id,sampled_q_ids,sampled_subject_ids,student_total_questions
2696,"484,935,433,119,341,916,858,326,297,609","129,33,195,36,146,117,21,56,127",254
356,"489,183,484,552,23,359,11,638,917,38","267,269,60,156,114,154,155,127,125,63",439
5452,"494,554,38,808,520,639,672,742,634,828","163,164,165,39,136,114,148,155,189,127",519
1517,"484,675,402,177,30,626,642,520,103,284","195,164,165,21,155,156,127",77
4795,"494,261,749,391,204,235,498,342,214,748","3,163,267,269,148,153,127",70
4634,"494,91,887,862,84,856,599,528,932,670","128,3,195,39,148,155,127",137
5139,"617,119,474,545,677,325,226,148,500,46","3,36,39,146,148,155,156",472
4002,"638,609,870,891,467,10,201,130,878,424","128,130,137,202,267,56,154,63",53
2840,"617,119,474,545,862,2,761,159,800,310","3,195,36,39,148,156,127",355
4523,"600,484,526,177,808,794,298,277,934,935","129,39,127,220,21,56,156,126,63",196
2905,"604,261,554,638,934,386,51,520,676,823","165,44,269,21,117,153,154,155,220,127",628
1476,"494,91,39,49,265,391,862,0,664,214","128,195,163,148,189,127",98
4719,"617,448,53,808,292,672,742,634,828,59","3,164,163,39,136,148,189",223
1078,"617,554,38,177,496,233,852,453,770,187","33,129,3,165,114,148,156",138
806,"11,183,38,834,233,433,145,219,587,755","33,3,36,114,155,156",102
3109,"11,119,91,145,433,836,840,116,885,213","128,33,195,36,163,39,156",78
5357,"600,267,353,297,91,17,39,678,484,38","128,195,269,127,114,56,155,60,63",265
55,"532,484,935,198,877,770,776,205,51,600","129,202,267,148,117,56,219,63,127",79
1538,"494,267,474,677,423,913,500,46,93,661","3,155,269,148,284,219,156",494
2836,"540,535,474,638,712,311,51,840,125,872","3,164,163,267,44,117,54,154,155",60
5060,"494,540,288,877,834,770,125,520,676,764","129,36,202,148,54,155,125,127",215
3655,"494,448,402,808,475,274,111,727,462,284","128,3,165,39,148,155,126",270
2337,"11,183,38,808,292,639,742,634,828,815","163,164,39,114,148,155,156,189,126",441
259,"55,119,39,404,550,385,226,84,12,761","128,36,39,146,114,21,284,127",203
2604,"617,261,34,319,435,539,3,809,791,420","195,165,148,153,155,156,189",150
1294,"604,261,484,489,194,380,491,677,167,4","137,267,269,146,56,153,156,127",570
5858,"494,326,297,39,49,391,761,599,182,241","128,195,163,146,148,153,155,127",130
289,"484,91,30,836,319,736,101,844,83,642","195,163,39,21,155,126,127",59
2377,"604,935,359,224,806,600,267,194,49,534","128,129,137,267,269,56,61",168
537,"617,678,887,862,423,495,500,856,439,599","3,195,39,148,153,155,156",219
681,"617,267,119,297,91,341,261,934,116,304","128,195,36,164,269,148,21,56,153",514
5392,"600,484,187,56,520,815,700,683,295,406","128,33,56,219,126,127",122
2101,"489,267,380,732,862,226,4,358,148,310","195,36,137,269,60,146,56,156",574
844,"183,945,325,361,423,623,495,789,882,559","155,156",52
1671,"600,261,187,808,520,823,815,700,683,394","33,39,56,153,219,220,126,127",249
4721,"617,267,55,297,732,85,325,167,54,434","33,129,195,267,269,146,148,56,156",519
5250,"617,119,678,494,448,297,446,183,638,187","33,3,36,195,148,154,155",338
5184,"11,183,448,55,446,583,677,158,234,310","3,146,155,156",84
2710,"617,267,55,11,638,38,526,177,877,850","36,202,269,146,114,148,154,156,63",520
2671,"604,267,55,489,916,187,681,785,617,678","33,163,269,146,148,117,155,125",555
5805,"494,261,38,177,808,449,304,440,672,634","163,164,165,39,136,114,148,153,156",413
4655,"678,858,850,177,934,754,51,520,440,815","36,136,117,21,155,156,126,127",106
2546,"839,554,479,444,607,779,283,561,738,652","163,3,165,63,155,189,127",148
3721,"678,806,402,736,650,683,405,178,406,199","128,154,155,127",100
553,"617,261,916,326,297,587,545,335,123,27","195,3,36,39,175,146,148,117,153",147
4988,"489,183,38,662,520,111,672,815,683,3","130,136,269,114,155,126,127",360
4556,"11,935,448,638,177,840,816,707,527,3","129,3,163,164,154,155,156",224
3152,"604,267,489,235,9,456,762,218,711,5","129,267,44,269,56",56
3446,"617,267,119,194,297,380,609,732,862,325","195,36,137,269,148,56,156",519
2511,"604,267,669,838,204,534,384,498,437,761","267,269,126,127",60
6118,"839,532,198,901,377,779,168,478,355,447","3,164,165,135,219,148,155,63,127",58
48,"554,785,177,547,626,283,742,59,405,178","163,164,165,3,154,155,156",71
1057,"617,554,183,638,177,51,274,742,815,59","128,164,165,148,117,154,155,156,126",543
3101,"494,484,935,916,658,626,449,522,211,742","129,195,164,165,163,148,117,127",311
2297,"91,297,868,862,371,856,142,670,210,379","195,36,39",50
2103,"203,678,833,573,746,430,769,161,5,46","156,155,44,125",58
671,"552,267,353,535,326,341,261,675,177,233","3,164,165,269,146,56,153,156,63",460
185,"839,554,183,220,177,510,274,672,742,634","128,3,164,165,163,136,181,155,156,125",720
622,"617,261,38,177,808,449,639,742,634,828","163,164,165,39,114,148,153,155,156,189",535
2367,"617,55,119,494,11,261,38,808,819,274","128,3,36,39,146,114,148,153,156",398
5344,"617,554,484,433,916,935,448,494,91,491","33,129,3,195,165,146,148,117,127",269
2175,"494,119,380,862,263,769,18,230,856,307","195,36,39,137,42,114,148,155,156",217
717,"773,28,476,936,12,230,661,931,599,528","163,164,114,54,56,155,284,127",461
3188,"484,30,319,45,736,862,311,214,761,670","195,155,21,127",67
1451,"494,55,119,448,484,297,887,391,84,230","128,3,36,195,163,146,114,148,127",257
1063,"203,554,38,808,520,815,700,809,25,802","165,39,155,114,148,219,125,126,127",230
3066,"494,484,38,808,520,823,634,828,815,700","163,39,114,148,219,220,189,126,127",221
4237,"494,484,30,56,836,547,319,446,838,887","128,195,3,39,148,21,155,127",103
815,"23,267,720,204,77,339,146,762,878,865","129,137,267,269,117,54,125",54
3850,"595,484,205,917,198,224,341,662,277,85","130,127,220,148,56,60,61,63",70
5110,"494,261,38,177,808,449,304,676,202,742","164,165,39,114,148,153,155,156",349
6080,"617,55,887,862,242,624,500,46,856,93","3,195,39,146,148,155,156",225
202,"617,267,119,297,732,325,761,241,500,46","195,36,269,146,148,155,156,127",444
5002,"205,535,474,677,726,439,611,523,588,79","153,3,164,39,21,217,155,156,63",60
5114,"11,267,380,204,167,434,8,424,148,856","129,130,163,36,39,137,267,269,156",232
4050,"11,183,834,233,76,300,844,836,145,91","3,36,195,39,21,153,155,156",90
2548,"617,678,474,677,327,226,212,241,500,46","3,146,148,155,156",228
5659,"119,858,187,38,834,453,233,6,781,815","33,3,36,39,114,148,21,126",150
2982,"494,326,446,448,583,0,674,241,93,599","3,146,148,155,189",150
5995,"604,518,55,336,313,353,407,793,54,226","33,269,174,175,176,146,63",344
3084,"604,540,681,662,872,697,274,707,368,848","128,130,3,267,44,269,156,54,60,125",296
2617,"11,183,638,119,678,91,587,732,945,755","195,36,3,154,155,156",187
5116,"484,341,56,662,83,412,750,520,721,815","128,130,56,219,284,126,127",81
4651,"604,353,476,620,135,609,194,203,540,838","137,44,269,127,54,56,60,125,63",168
5379,"617,267,587,545,677,8,310,148,800,456","3,163,36,39,269,148,156",204
5210,"617,267,380,862,167,434,2,423,84,4","128,129,195,3,137,267,269,148,56,156",523
849,"617,261,53,547,292,634,828,815,59,312","163,164,148,153,155,189,126",189
2654,"151,267,55,297,91,353,119,494,11,261","195,36,269,156,146,148,153,60,63",541
1216,"489,261,183,638,433,935,267,194,297,119","33,129,195,36,137,269,153,154,155",470
509,"617,267,39,862,84,230,856,93,661,931","128,195,39,269,114,148,56,284",340
280,"494,326,555,391,677,0,226,79,241,182","33,163,146,148,153,155,156,189",61
5074,"489,55,476,862,371,46,856,93,661,439","195,39,269,146,148,284,54,153,156",553
1267,"600,535,838,484,34,852,207,727,828,815","164,56,156,189,126,127",186
86,"484,433,916,119,91,446,39,587,38,852","128,33,195,36,3,114,117,156,127",203
4457,"604,261,38,736,910,639,672,742,634,828","163,164,136,269,114,153,155,189,127",690
1462,"617,261,38,177,808,626,449,520,435,274","128,164,165,39,114,148,153,156,127",554
769,"839,484,205,51,689,625,815,89,802,855","128,3,42,117,127,126,63",69
1179,"617,261,850,547,292,639,742,634,59,539","163,164,36,148,153,155",187
1213,"604,267,476,862,54,310,18,241,734,230","33,195,137,269,146,114,54,156",644
1506,"494,267,678,11,232,526,386,475,520,111","267,44,269,127,148,155,156,63",388
1010,"617,261,183,11,297,474,749,385,423,18","195,3,39,148,153,155,156",270
4461,"617,446,887,627,263,212,93,599,338,182","3,148,153,155,156",177
686,"617,554,448,785,177,852,754,402,92,417","163,3,165,148,155,156",168
638,"494,326,297,446,49,265,583,868,39,448","128,3,195,36,146,148",167
1859,"604,935,359,232,171,386,125,375,221,750","128,129,267,44,269,54,219,60",198
4497,"617,838,494,39,49,265,0,327,84,624","128,148,189,127",149
1858,"11,678,219,183,145,638,402,736,463,283","3,154,155,156",120
1521,"600,267,609,862,12,543,500,46,931,439","195,269,60,156,56,153,155,284",265
5837,"261,587,749,0,226,640,182,241,684,87","3,146,148,153,189",92
1763,"484,806,171,277,870,116,412,106,750,520","128,130,284,219,220,127",52
1760,"604,267,55,194,732,85,48,167,263,275","137,267,269,60,146,56,156",600
1298,"494,554,38,808,650,742,828,815,59,539","164,165,39,114,148,155,189,126",430
5514,"494,55,326,587,749,101,0,226,342,674","3,163,146,148,189",103
4796,"494,55,289,92,767,790,449,26,706,72","153,146,148,165",68
5946,"617,261,402,808,116,274,742,634,828,815","128,163,164,39,148,153,155,189,126",289
5323,"494,446,887,862,214,856,528,932,670,873","3,195,39,42,148,127",103
1740,"494,183,34,736,650,639,742,828,59,3","164,148,155,156,189",155
4071,"604,484,681,662,520,672,815,700,394,89","130,136,42,269,219,125,126,127",237
5821,"448,484,600,55,297,491,434,159,560,230","129,3,195,36,146,114,56,127",301
2254,"675,39,732,101,423,307,789,873,882,559","128,163,165,42,156",59
2094,"604,267,55,297,732,85,534,54,423,4","33,195,267,269,146,56,156",537
4454,"617,261,554,494,448,183,53,736,292,634","3,163,165,148,153,155",234
61,"336,267,443,862,84,856,661,439,528,605","128,195,39,269,176,153,155,284,127",395
1936,"617,267,609,732,204,226,4,148,210,913","36,267,269,146,148,56,219,156",329
4620,"617,261,53,890,626,805,742,634,828,59","163,164,148,153,189",66
1891,"839,448,532,675,53,417,513,596,522,284","3,148,165,219",75
3549,"604,267,353,194,297,119,341,489,232,38","195,36,137,267,269,114,56,63",633
2482,"554,119,838,638,785,34,402,669,587,38","163,36,165,3,114,154,155,156,126,127",142
5712,"494,119,678,11,448,91,446,219,732,265","128,3,36,195,148,155,156",275
5665,"448,183,484,91,194,49,234,873,856,528","128,3,195,39,137,42,155,127",119
734,"617,267,491,204,342,338,146,878,684,197","163,137,267,269,146,148,153",81
5694,"604,353,341,489,638,386,750,676,672,742","164,136,44,269,155,56,154,219,63",606
1533,"55,587,749,101,640,624,93,169,684,87","3,164,163,146,148,153",64
6057,"604,540,484,806,171,125,750,721,672,815","128,136,269,54,219,126,127",201
112,"604,318,261,512,177,374,274,211,672,742","128,163,164,136,169,170,172,269,153,156",749
5162,"55,267,119,554,261,433,38,662,844,816","33,130,36,165,164,269,146,114,21,153",217
3791,"604,267,55,839,232,880,51,520,522,835","3,39,267,269,146,148,117,127",639
1269,"617,341,380,732,945,609,474,194,297,678","3,195,137,148,56,155,156",476
4132,"617,446,887,833,327,242,486,197,161,338","3,164,148,155,156",86
3381,"494,261,38,934,496,880,626,520,727,742","164,114,146,148,21,153,126,127",236
4216,"604,267,119,297,545,85,491,862,167,310","195,36,39,267,269,146,56,156",553
4127,"183,554,187,319,844,283,815,539,3,809","33,195,3,165,148,21,155,126",185
2052,"494,261,187,277,898,449,750,520,392,695","33,129,165,39,148,153,219,220,127",101
2808,"604,484,681,877,662,207,823,672,815,700","130,136,202,269,219,220,125,126,127",330
1837,"617,267,609,862,423,913,500,46,856,93","195,39,155,269,148,56,219,156",499
5882,"617,55,887,45,84,589,46,500,856,439","128,3,36,39,146,148,153,155,156",344
2380,"617,540,600,638,177,626,449,520,676,742","164,165,148,54,56,154,155,156,127",535
675,"119,675,433,916,38,53,233,844,676,742","33,3,36,165,164,114,148,117,21,155",131
957,"617,267,119,448,183,484,638,678,297,887","3,36,195,269,148,154,155,127",250
1929,"484,678,177,754,547,298,838,207,650,669","155,156,126,127",65
1811,"446,39,49,833,664,71,161,500,46,307","128,3,42,155,156",77
3340,"617,261,540,433,916,187,880,319,116,449","128,33,195,165,146,148,117,54,153",375
3712,"11,119,678,183,638,38,402,433,145,34","33,36,114,154,155,156",169
2328,"11,119,678,183,484,145,638,433,177,852","33,36,154,155,156,127",264
18,"494,91,887,862,84,18,46,500,856,599","128,3,195,39,148,155,156",275
5415,"448,554,402,177,453,852,525,435,211,539","33,3,163,165,148,155,156",140
5672,"617,446,448,887,101,627,327,675,53,890","3,164,163,165,148",64
3804,"942,21,407,677,54,364,536,166,531,112","33,169,175,56,156",196
2786,"604,267,476,862,84,230,46,856,93,661","128,195,39,269,114,148,284,54,156",691
4489,"494,484,30,836,547,736,525,819,844,83","3,39,148,21,155,126,127",95
3513,"604,267,55,617,638,38,526,433,552,609","33,269,146,114,148,56,154,63",523
2812,"494,91,887,49,391,84,761,873,40,640","128,3,163,195,42,148,127",159
1982,"489,183,38,808,292,284,634,828,312,3","163,165,39,269,114,148,155,189",273
1490,"494,484,448,145,91,101,0,862,84,342","128,3,195,163,148,156,189,127",154
715,"617,554,38,177,705,449,274,522,202,672","128,165,136,44,114,148,153,156",414
3166,"604,554,484,489,91,476,101,862,54,2","33,195,163,165,3,269,54,156,127",472
111,"604,261,554,489,617,540,187,177,662,750","33,130,165,269,148,54,153,219,156",598
3353,"448,119,341,194,446,380,887,565,325,8","3,36,163,137,270,56,156",170
4671,"604,267,55,297,732,85,491,862,167,761","195,267,269,146,56,156,127",553
1507,"604,261,554,638,917,38,386,872,676,672","165,136,267,44,269,114,153,154,155,60",634
338,"617,484,675,53,626,83,805,742,815,480","164,165,148,126,127",53
2423,"494,91,887,583,862,214,342,670,932,599","3,195,163,148,155,127",118
104,"604,554,183,552,494,353,678,297,732,101","195,163,165,269,148,155,156,63",536
2092,"55,261,34,836,475,26,706,165,72,283","3,164,39,146,148,153,156",131
441,"604,183,448,489,595,494,665,355,747,449","3,164,165,269,148,155,60,63",255
3266,"604,261,38,177,808,449,639,742,634,828","163,164,165,39,269,114,153,155,156,189",579
1190,"494,261,53,177,129,816,304,676,202,742","164,165,148,153,155,156",202
3025,"617,340,648,58,774,101,583,703,327,158","163,3,169,172,148,181,156",125
407,"604,55,380,620,204,226,589,500,93,661","36,137,267,269,146,148,284,155,60",402
4705,"494,261,554,433,177,513,274,828,815,539","128,33,165,148,153,156,189,126",344
5027,"604,353,476,36,725,543,5,818,273,575","202,267,44,269,54,60,61,63",65
3187,"617,261,554,494,448,183,145,119,678,638","3,36,165,148,153,154,155,156",374
3998,"554,484,38,934,658,850,858,433,916,785","33,195,36,165,163,114,21,117,127",158
2735,"484,34,402,852,754,838,547,736,298,732","155,156,126,127",82
5211,"617,554,183,638,177,51,274,634,815,59","128,163,164,165,148,117,154,155,156,126",541
1664,"203,183,187,934,877,770,51,6,520,823","33,129,202,148,21,117,155,220,125,127",408
1049,"145,850,834,76,311,794,463,368,809,383","3,36,39,155,156,189",50
2586,"554,675,785,101,826,391,0,327,342,212","163,164,165,148,189",74
2602,"119,91,219,391,145,433,785,416,453,148","33,195,36,163,156",61
2831,"604,554,38,177,808,449,639,672,742,828","164,165,39,136,269,114,155,156,189",513
5849,"604,540,681,662,520,672,815,683,89,295","130,136,42,269,54,125,126,127",305
4401,"604,267,353,839,489,540,681,877,662,449","130,3,165,202,269,54,125,63",241
2347,"604,267,353,489,916,38,187,785,675,526","33,163,165,269,114,117,63",555
1368,"604,540,38,934,808,750,823,742,634,828","163,164,39,269,114,21,54,219,220,189",409
1583,"261,806,402,341,326,289,776,662,514,823","128,130,267,219,146,56,153,155,220",190
4289,"183,326,587,545,0,325,385,52,371,212","3,163,164,39,146,148,155,156,189",138
3048,"617,119,887,732,945,265,583,49,749,587","128,3,36,148,156",246
170,"617,55,119,151,448,341,326,183,638,880","3,36,146,148,56,154,155,60,63",328
5507,"617,554,183,11,600,267,119,297,732,101","195,36,165,163,269,148,56,155,156",519
5195,"11,183,484,638,34,935,678,732,45,2","129,3,154,155,156,127",304
4459,"494,261,448,806,53,289,30,233,736,449","128,3,165,146,148,21,153,155",172
5544,"604,261,38,808,910,639,672,742,634,828","163,164,39,136,269,114,153,155,189,127",720
2914,"604,261,526,177,808,449,639,672,742,828","164,165,39,136,269,153,155,156,189,63",559
5913,"595,119,380,862,167,4,18,500,46,856","195,36,39,137,267,156,56,155,60",382
4388,"203,55,587,27,215,589,439,611,709,5","3,36,39,44,175,146,153,125",93
13,"11,183,834,300,392,89,802,436,855,80","36,39,42,153,155,156,127",87
5496,"617,267,55,297,91,380,474,545,945,85","195,3,39,137,269,146,148,56,156",530
4885,"617,261,554,638,877,51,304,211,828,815","163,164,165,202,148,117,153,154,189,126",254
37,"604,267,55,489,806,880,125,520,721,672","128,136,269,146,54,219,127",288
818,"494,446,39,887,49,583,265,214,873,856","128,3,39,42,148,127",110
6142,"494,55,119,183,554,678,887,862,84,588","128,3,36,165,195,146,148,155",314
5345,"494,678,91,297,732,335,0,423,148,856","195,36,39,148,155,156,189",307
1138,"617,267,55,297,91,119,261,177,116,111","128,195,36,269,146,148,153,155,156",535
2398,"494,55,446,491,391,226,624,182,169,684","3,163,164,146,148,153",115
973,"448,484,935,858,934,794,750,520,292,207","129,3,39,148,21,219,127",272
6128,"617,554,484,494,448,587,887,862,342,856","3,195,165,163,39,148,127",181
1706,"604,540,288,705,871,490,414,305,894,306","267,44,269,300,54,125",68
4419,"489,267,476,862,423,230,500,46,856,931","195,39,269,114,54,56,155,156",627
4224,"494,261,806,171,289,233,830,116,520,639","128,3,146,148,153,155,127",172
4799,"119,433,38,736,475,506,369,211,679,405","33,163,36,114,148,153,154,155",140
278,"617,261,38,808,650,742,634,828,539,312","163,164,39,114,148,153,155,189",313
3276,"617,267,380,862,423,230,500,46,856,93","195,39,137,269,114,148,155,156",569
1047,"604,267,476,98,126,425,919,167,455,913","164,165,267,269,175,54,219,60,61",782
2918,"604,353,119,194,732,85,919,167,54,2","33,3,36,137,267,269,60,56,156,63",634
2526,"617,554,38,808,520,369,742,634,815,3","163,164,165,39,114,148,155,126,127",363
6111,"595,353,17,827,455,543,641,878,94,575","137,202,60,61,63",66
50,"11,484,600,638,145,34,858,341,297,85","195,21,56,154,156,127",304
624,"494,554,402,736,650,634,828,815,59,700","163,164,165,219,148,155,189,126",301
1378,"489,261,187,808,650,672,742,634,828,59","33,163,164,39,136,269,153,155,189",588
1610,"617,55,678,297,545,325,572,371,242,745","195,3,39,146,148,155,156",355
702,"494,55,446,101,0,226,342,624,241,93","3,163,146,148,189",100
1915,"183,554,187,496,319,298,207,392,492,816","33,195,164,165,39,114,155,126,127",109
5029,"484,638,433,119,678,402,38,453,30,118","33,36,114,21,154,155,127",113
646,"183,119,678,484,91,638,38,808,898,283","195,36,3,39,114,154,155,127",233
2143,"617,119,678,494,433,38,233,475,520,111","33,3,36,114,148,155,127",322
5886,"617,554,448,638,433,38,233,819,522,742","33,3,164,165,114,148,154",332
1023,"119,145,638,678,91,433,916,34,858,187","33,195,36,117,21,154,155,156",214
1389,"604,261,554,638,177,51,449,676,672,742","164,165,136,269,117,153,154,155,156",618
3580,"604,183,38,934,808,795,111,815,809,89","39,42,269,114,21,155,156,126",263
4060,"604,540,681,877,705,750,848,440,672,700","136,202,44,269,54,219,125",243
540,"494,267,887,404,862,235,226,159,560,230","129,3,195,36,269,114,146,148",339
4400,"604,267,380,945,620,85,325,423,358,913","137,269,60,56,219,156",654
2354,"839,267,476,98,126,425,919,442,423,543","3,164,165,269,175,156,54,60",462
4566,"604,540,935,806,877,576,51,264,721,672","128,129,136,202,269,117,54,219,220,63",252
3427,"552,141,681,705,520,672,815,700,683,3","165,136,44,155,63,219,125,126,127",345
2203,"617,341,755,404,749,85,325,54,424,18","33,130,3,114,148,56,155,156",196
3465,"604,341,489,151,484,187,233,898,368,815","33,3,39,269,56,60,63,126,127",202
4364,"494,484,935,448,600,433,916,55,297,887","129,33,3,195,146,148,117,56,127",289
3707,"678,754,547,736,716,196,650,238,509,676","114,155,117,189",51
565,"604,267,353,839,232,38,233,319,705,51","3,195,267,44,269,114,117,63",640
3978,"617,261,554,494,448,540,38,808,520,835","3,165,39,114,148,54,153,127",363
1457,"448,91,887,862,371,856,93,439,599,528","3,195,39,148,153,155,127",288
5627,"489,554,187,736,520,672,742,634,828,815","33,163,164,165,136,269,155,189,126,127",669
5456,"336,261,38,747,435,639,672,742,634,828","163,164,165,136,176,114,153,155,189",611
5475,"484,433,38,934,808,642,274,211,815,539","128,33,195,163,39,114,148,21,126,127",120
936,"151,569,203,353,156,620,545,874,135,378","39,44,58,60,125,63",99
1362,"604,554,38,808,520,672,815,700,683,809","165,39,136,155,269,114,219,126,127",574
123,"617,267,119,194,732,0,434,423,84,2","128,129,3,36,137,269,148,156,189",466
2153,"617,119,678,494,11,91,297,219,545,101","195,36,163,39,148,155,156",346
1306,"604,267,476,732,862,226,543,500,46,856","195,39,269,60,146,54,155,156",537
3482,"617,261,187,808,6,449,750,520,522,823","33,165,39,148,153,219,220,127",547
2998,"55,341,609,135,204,434,4,560,93,931","129,267,44,146,148,56",179
2461,"617,119,474,545,677,234,589,856,93,439","3,36,39,148,153,155,156",345
2209,"604,569,681,662,872,482,672,815,700,394","130,164,136,267,269,58,219,125,126,127",339
1626,"839,261,38,808,650,672,742,828,815,59","3,164,39,136,114,153,155,189,126",540
5296,"617,678,887,833,664,2,8,423,84,572","128,3,163,39,148,155,156",187
5411,"336,140,402,76,73,563,274,368,103,564","128,3,36,176,114,154,155,156",131
5435,"494,261,484,448,91,446,887,862,201,824","128,3,195,148,153,127",153
1852,"55,297,868,545,749,491,27,858,850,834","3,195,36,39,175,146,21",68
6033,"604,261,554,489,194,380,85,862,45,265","128,195,165,137,269,56,153,155",661
5928,"484,834,547,545,27,736,52,214,766,820","163,36,164,39,219,175,155,284,127",68
2745,"617,261,38,177,934,880,626,520,676,634","163,164,114,146,148,21,153,155,156,127",344
1869,"494,261,554,638,177,513,283,634,59,312","3,163,165,164,148,153,154,156",311
5560,"617,261,554,638,177,51,274,742,634,828","128,163,164,165,148,117,153,154,156,189",616
3957,"554,785,880,736,650,639,679,405,199,791","163,165,146,153,154,155,189",75
4169,"604,267,341,489,935,187,526,877,662,510","129,33,130,202,269,56,125,63",291
4662,"617,678,887,833,423,624,46,856,93,439","3,39,148,153,155,156",232
1708,"21,144,11,220,796,309,795,884,330,568","169,170,44,300,181,156",77
5614,"617,554,38,736,475,274,742,828,59,539","128,164,165,114,148,155,189",496
5454,"494,484,935,600,55,267,887,49,862,550","128,129,3,195,269,146,148,21,56,127",312
1052,"617,484,187,934,658,850,858,638,916,448","33,195,36,3,148,21,117,154,127",203
4723,"617,678,380,732,545,474,887,535,494,261","3,164,39,137,148,153,155,156",498
1000,"494,484,806,171,289,56,830,520,676,369","128,163,146,148,155,127",166
3421,"617,261,187,736,475,449,750,819,844,626","33,3,164,165,219,148,21,153,155",366
436,"203,91,446,39,545,101,701,565,609,887","128,3,195,163,39,270,54,56,125",219
1771,"489,183,359,916,177,386,51,872,910,283","3,267,44,269,117,155,156,127",382
4882,"484,119,39,945,404,265,123,45,54,761","128,33,36,114,155,156,127",282
1525,"604,267,380,732,862,226,589,500,856,93","195,36,39,137,269,146,148,155,156",600
1386,"11,145,638,433,934,233,754,658,785,34","33,3,195,163,21,154,155,156",195
5013,"554,297,587,868,335,862,858,850,808,283","3,195,36,165,39,21",98
2629,"617,554,183,448,119,678,446,587,887,732","3,36,165,148,155,156",209
855,"604,318,526,747,910,672,634,828,414,65","163,164,136,267,172,269,189,63,127",334
827,"604,569,665,747,756,422,414,350,741,306","163,164,267,269,54,58,63",85
70,"604,353,340,194,620,919,430,455,258,132","137,44,269,181,60,61,62,63",300
1440,"151,267,326,194,555,85,275,167,385,550","33,39,137,267,269,146,21,56,60,63",409
3698,"55,261,156,232,934,880,794,898,706,176","39,267,44,146,21,153,63",87
3553,"617,261,187,662,435,742,634,828,815,59","33,130,163,164,165,148,153,189,126",458
3854,"617,267,119,194,545,870,4,241,46,856","130,36,39,137,269,146,148,56,156",544
5332,"494,484,298,525,520,625,634,828,815,89","3,163,42,148,189,126,127",56
1481,"617,261,402,177,289,53,34,852,754,92","146,148,153,155,156",202
184,"604,267,119,194,732,919,388,423,148,18","36,137,269,60,156",645
1025,"617,55,380,732,862,325,226,159,241,500","195,36,137,146,148,155,156",535
4869,"617,267,887,862,54,4,230,856,661,931","33,3,195,39,269,114,148,56,284",287
4422,"617,119,474,677,84,589,500,46,856,93","128,3,36,39,148,155,156",374
6024,"494,678,754,547,790,506,634,312,405,178","154,155,148,163",62
2083,"494,838,39,391,84,624,93,528,307,169","128,163,164,42,148,127",127
2738,"617,261,53,890,819,744,742,634,312,65","3,164,163,148,153",78
3884,"494,446,448,887,583,101,0,342,624,932","3,148,163,189",64
2916,"552,484,850,934,737,207,823,672,815,683","36,136,137,21,220,63,126,127",212
2100,"617,554,526,736,475,274,369,211,742,634","128,163,164,165,148,155,63",371
5686,"839,532,198,890,205,626,513,901,779,151","3,164,60,148,219,127,63",50
3159,"617,183,850,808,435,639,742,634,828,815","163,36,165,164,39,148,155,189,126",363
4023,"11,119,91,448,638,754,449,676,634,828","3,195,36,165,163,154,155,156,189",305
2557,"604,489,39,135,49,669,565,265,194,203","128,137,44,269,270,125,126",157
2034,"336,267,119,297,535,617,261,177,872,369","195,164,36,163,267,269,176,148,153,156",485
1554,"604,261,38,808,872,449,274,676,202,672","128,165,39,136,267,269,114,153,155",612
5830,"494,484,448,675,203,834,91,446,39,887","128,3,36,165,195,148,125,127",221
3938,"692,554,38,747,475,449,750,520,676,672","164,165,136,155,176,114,148,219,127",688
3695,"604,540,484,232,877,510,750,910,458,207","202,267,269,54,189,219,125,127",295
5077,"617,448,11,119,678,91,755,732,945,219","3,36,195,148,155,156",162
1116,"151,261,183,494,11,535,91,448,638,30","195,164,3,156,148,21,153,154,155,60,63",288
481,"617,554,187,177,934,850,402,433,785,484","33,163,36,165,148,21,155,156,127",463
1102,"494,678,326,448,554,887,583,833,327,640","3,165,146,148,155",140
3315,"604,261,554,232,638,183,359,489,617,448","3,165,267,269,148,153,154,155",541
1572,"448,484,806,91,669,265,214,729,856,599","128,3,195,39,155,126,127",131
1295,"617,119,887,833,423,230,500,599,528,307","3,36,42,114,148,155,156,127",219
5632,"838,669,491,880,417,890,26,772,742,59","164,165,146,153,126,127",53
4430,"151,446,887,827,915,101,67,618,258,627","3,163,44,60,148,155,156,61,62,63",80
74,"353,540,665,17,620,378,62,355,74,549","164,44,54,217,58,60,61,63",68
5410,"11,183,145,535,638,834,30,319,6,207","195,164,36,148,21,154,155,156,127",124
1001,"552,353,476,862,84,856,661,931,439,599","128,195,39,54,56,153,155,284,63",501
5576,"261,675,638,34,402,526,678,732,748,212","165,267,148,153,154,155,156,63",246
431,"494,55,326,261,491,0,226,640,87,932","153,146,148,189",80
1951,"23,353,17,515,12,543,439,611,273,339","129,39,60,61,153,284,125,63",101
5225,"494,183,145,233,311,795,283,707,22,293","3,148,155,156,189",68
5807,"604,554,38,53,808,510,626,319,30,359","195,164,165,39,267,269,114,148,21,125",299
2742,"806,38,27,834,453,171,233,547,391,0","128,33,3,36,163,175,114,155,189",78
966,"494,554,540,638,177,233,51,520,440,672","3,165,136,148,117,54,154,156,127",510
1234,"494,183,38,177,453,402,484,446,732,101","33,3,163,114,148,155,156,127",255
1244,"494,261,850,177,417,626,449,676,202,742","36,165,164,148,153,155,156",184
