user_id,sampled_q_ids,sampled_subject_ids,student_total_questions
1153,"69,795,898,66,626,576,449,88,475,333","3,156,39,129,164,63,165,164,148,163",360
3568,"69,255,513,626,449,88,475,333,596,816","3,36,148,164,165,164,148,163,3,164",233
4265,"626,116,106,171,852,890,696,675,417,236","164,128,128,128,156,164,164,165,165,56",59
4872,"819,816,740,118,525,547,790,859,650,808","3,164,36,114,3,155,148,33,155,39",129
1319,"51,576,705,563,840,386,6,871,549,331","117,63,44,154,163,44,148,269,217,54",72
5290,"716,898,513,449,844,475,311,392,686,885","117,39,148,165,21,148,155,39,36,39",173
4324,"69,795,255,51,513,819,502,449,311,642","3,156,36,117,148,3,36,165,155,195",202
1898,"69,255,513,66,83,626,449,475,116,105","3,36,148,129,126,164,165,148,128,284",370
5551,"207,56,520,106,171,806,236,274,484,669","127,128,127,128,128,128,56,128,127,126",60
5181,"69,795,255,898,513,449,412,88,475,26","3,156,36,39,148,165,284,164,148,153",441
3419,"69,716,255,626,193,844,502,816,311,642","3,117,36,164,21,21,36,164,155,195",284
5190,"69,626,88,819,277,816,449,412,547,877","3,164,164,3,220,164,165,284,155,202",182
788,"66,105,770,790,72,600,264,289,494,704","129,284,129,148,146,56,220,146,148,220",70
4640,"513,626,88,819,816,333,596,650,525,736","148,164,164,3,164,163,3,155,3,155",123
3416,"69,449,333,547,736,852,283,696,238,830","3,165,163,155,155,156,3,164,155,148",103
1939,"576,232,125,547,712,540,221,247,736,852","63,267,54,155,44,54,60,63,155,156",93
889,"69,795,255,51,898,737,626,193,66,83","3,156,36,117,39,137,164,21,129,126",519
2202,"724,796,621,737,532,844,502,705,649,642","176,181,176,137,219,21,36,44,173,195",336
1854,"513,626,88,449,816,475,26,333,790,72","148,164,164,165,164,148,153,163,148,146",149
3540,"69,795,255,898,513,737,88,819,844,298","3,156,36,39,148,137,164,3,21,126",553
2029,"716,898,626,819,844,277,502,740,770,642","117,39,164,3,21,220,36,36,129,195",313
884,"513,626,576,819,844,502,816,642,836,333","148,164,63,3,21,36,164,195,39,163",199
2210,"69,716,898,737,626,844,816,311,516,740","3,117,39,137,164,21,164,155,189,36",405
5861,"69,795,716,255,513,626,66,88,83,819","3,156,117,36,148,164,129,164,126,3",458
2861,"69,716,255,513,626,88,819,844,298,816","3,117,36,148,164,164,3,21,126,164",412
4748,"795,255,513,51,626,88,819,844,298,816","156,36,148,117,164,164,3,21,126,164",521
1212,"255,626,88,66,844,502,816,311,740,642","36,164,164,129,21,36,164,155,36,195",175
3240,"69,716,255,83,819,475,26,790,596,207","3,117,36,126,3,148,153,148,3,127",241
324,"795,255,737,844,502,412,750,319,871,370","156,36,137,21,36,284,219,195,269,195",121
3745,"69,795,819,449,311,790,596,463,525,547","3,156,3,165,155,148,3,155,3,155",139
3641,"844,502,449,642,836,56,319,370,236,30","21,36,165,195,39,128,195,195,56,21",60
3532,"69,795,255,898,51,513,737,626,819,844","3,156,36,39,117,148,137,164,3,21",528
5790,"737,705,510,125,712,877,398,540,386,288","137,44,125,54,44,202,270,54,44,125",101
1764,"795,716,255,51,513,193,626,88,819,277","156,117,36,117,148,21,164,164,3,220",541
5863,"626,88,193,819,816,449,770,105,790,525","164,164,21,3,164,165,129,284,148,3",261
1614,"69,795,898,513,737,844,277,298,502,816","3,156,39,148,137,21,220,126,36,164",571
2933,"69,255,626,449,844,333,642,836,283,696","3,36,164,165,21,163,195,39,3,164",104
2657,"83,819,844,298,502,449,642,836,56,319","126,3,21,126,36,165,195,39,128,195",143
4087,"69,51,88,311,35,463,840,877,633,443","3,117,164,155,163,155,163,202,163,176",130
2696,"716,83,844,277,298,502,740,770,642,836","117,126,21,220,126,36,36,129,195,39",254
356,"716,255,51,898,193,83,576,737,116,844","117,36,117,39,21,126,63,137,128,21",439
5452,"795,51,898,513,737,88,819,844,277,298","156,117,39,148,137,164,3,21,220,126",519
1517,"255,626,83,844,502,333,642,836,520,319","36,164,126,21,36,163,195,39,127,195",77
4795,"83,449,520,289,494,526,261,484,147,267","126,165,127,146,148,63,153,127,189,269",70
4634,"795,255,83,449,502,311,790,596,642,463","156,36,126,165,36,155,148,3,195,155",137
5139,"69,795,898,513,626,88,819,844,298,816","3,156,39,148,164,164,3,21,126,164",472
4002,"116,463,877,106,171,662,776,638,497,565","128,155,202,128,128,130,267,154,128,270",53
2840,"795,255,898,513,626,88,193,819,502,83","156,36,39,148,164,164,21,3,36,126",355
4523,"83,819,277,298,311,770,412,463,525,56","126,3,220,126,155,129,284,155,3,128",196
2905,"69,795,255,51,898,193,66,576,449,412","3,156,36,117,39,21,129,63,165,284",628
1476,"255,83,844,449,502,790,520,836,292,319","36,126,21,165,36,148,127,39,148,195",98
4719,"69,513,819,449,502,475,26,116,333,790","3,148,3,165,36,148,153,128,163,148",223
1078,"716,898,513,66,449,816,740,770,118,650","117,39,148,129,165,164,36,129,114,155",138
806,"69,193,740,547,859,885,76,278,389,808","3,21,36,155,33,39,36,155,39,39",102
3109,"795,255,844,502,740,333,642,836,885,389","156,36,21,36,36,163,195,39,39,39",78
5357,"255,66,83,576,412,844,298,502,116,105","36,129,126,63,284,21,126,36,128,284",265
55,"66,532,83,770,840,877,520,6,935,776","129,219,126,129,163,202,127,148,129,267",79
1538,"69,795,898,51,513,737,626,88,819,277","3,156,39,117,148,137,164,164,3,220",494
2836,"51,311,125,563,840,712,398,540,6,872","117,155,54,154,163,44,270,54,148,267",60
5060,"193,66,83,844,502,449,26,642,105,547","21,129,126,21,36,165,153,195,284,155",215
3655,"69,795,716,255,626,819,844,502,83,475","3,156,117,36,164,3,21,36,126,148",270
2337,"795,716,255,51,193,83,449,898,475,26","156,117,36,117,21,126,165,39,148,153",441
259,"255,83,298,502,26,116,105,790,740,392","36,126,126,36,153,128,284,148,36,39",203
2604,"69,255,88,819,844,502,816,475,311,596","3,36,164,3,21,36,164,148,155,3",150
1294,"69,795,898,716,513,255,51,626,819,277","3,156,39,117,148,36,117,164,3,220",570
5858,"83,819,449,790,56,547,596,736,520,830","126,3,165,148,128,155,3,155,127,148",130
289,"83,844,502,642,836,333,520,319,736,370","126,21,36,195,39,163,127,195,155,195",59
2377,"737,66,298,576,770,116,105,56,877,540","137,129,126,63,129,128,284,128,202,54",168
537,"69,255,513,88,819,844,502,311,642,836","3,36,148,164,3,21,36,155,195,39",219
681,"255,898,513,193,66,83,449,412,475,26","36,39,148,21,129,126,165,284,148,153",514
5392,"898,66,83,277,298,116,750,207,392,520","39,129,126,220,126,128,219,127,39,127",122
2101,"69,795,255,51,898,193,66,83,449,412","3,156,36,117,39,21,129,126,165,284",574
844,"852,278,34,402,655,50,183,926,332,945","156,155,156,155,156,154,155,155,154,156",52
1671,"716,898,66,83,844,475,116,105,790,750","117,39,129,126,21,148,128,284,148,219",249
4721,"69,795,255,898,513,626,819,844,298,502","3,156,36,39,148,164,3,21,126,36",519
5250,"69,795,51,898,513,626,475,333,790,650","3,156,117,39,148,164,148,163,148,155",338
5184,"795,819,26,650,525,76,278,300,238,373","156,3,153,155,3,36,155,153,155,148",84
2710,"69,795,255,51,898,513,193,66,83,737","3,156,36,117,39,148,21,129,126,137",520
2671,"795,716,255,898,737,626,88,819,844,277","156,117,36,39,137,164,164,3,21,220",555
5805,"69,795,716,255,898,83,449,626,475,116","3,156,117,36,39,126,165,164,148,128",413
4655,"51,898,790,650,563,840,392,520,6,686","117,39,148,155,154,163,39,127,148,36",106
2546,"861,88,930,532,816,141,35,198,864,221","135,164,174,219,164,165,163,148,163,60",148
3721,"69,255,844,502,116,642,836,547,650,319","3,36,21,36,128,195,39,155,155,195",100
553,"69,716,898,513,475,392,830,300,794,686","3,117,39,148,148,39,148,153,39,36",147
4988,"795,255,51,66,83,576,844,277,298,105","156,36,117,129,126,63,21,220,126,284",360
4556,"795,51,66,819,298,816,311,105,596,650","156,117,129,3,126,164,155,284,3,155",224
3152,"510,288,871,74,203,489,526,359,591,341","125,125,269,44,125,269,63,267,63,56",56
3446,"795,255,51,898,193,66,83,513,449,412","156,36,117,39,21,129,126,148,165,284",519
2511,"83,298,520,871,604,526,484,591,492,669","126,126,127,269,269,63,127,63,127,126",60
6118,"773,516,198,447,901,578,558,377,839,60","164,189,148,164,127,163,163,155,3,189",58
48,"69,626,816,650,547,736,435,283,696,238","3,164,164,155,155,155,165,3,164,155",71
1057,"69,795,255,898,193,66,449,412,475,116","3,156,36,39,21,129,165,284,148,128",543
3101,"69,716,88,83,819,277,298,449,816,412","3,117,164,126,3,220,126,165,164,284",311
2297,"255,642,836,859,319,808,885,658,934,389","36,195,39,33,195,39,39,195,21,39",50
2103,"650,681,288,278,754,631,238,203,330,177","155,125,125,155,155,44,155,125,300,156",58
671,"69,255,51,513,193,66,576,412,475,116","3,36,117,148,21,129,63,284,148,128",460
185,"796,795,255,69,937,193,83,576,449,412","181,156,36,3,168,21,126,63,165,284",720
622,"69,795,255,898,66,83,449,412,475,116","3,156,36,39,129,126,165,284,148,128",535
2367,"795,255,51,898,193,83,513,626,88,475","156,36,117,39,21,126,148,164,164,148",398
5344,"69,255,898,513,88,66,298,502,816,449","3,36,39,148,164,129,126,36,164,165",269
2175,"795,716,513,737,844,502,642,836,118,859","156,117,148,137,21,36,195,39,114,33",217
717,"716,626,88,844,502,773,311,516,705,740","117,164,164,21,36,164,155,189,44,36",461
3188,"255,83,844,836,463,520,319,736,370,30","36,126,21,39,155,127,195,155,195,21",67
1451,"69,716,898,255,819,844,502,770,525,56","3,117,39,36,3,21,36,129,3,128",257
1063,"716,255,83,88,844,412,277,502,105,510","117,36,126,164,21,284,220,36,284,125",230
3066,"716,898,66,83,412,277,116,105,298,750","117,39,129,126,284,220,128,284,126,219",221
4237,"255,83,844,298,502,642,836,525,56,547","36,126,21,126,36,195,39,3,128,155",103
815,"232,221,156,662,910,526,330,884,267,866","267,60,44,130,127,63,300,44,269,284",54
3850,"83,198,750,662,917,595,236,514,484,341","126,148,219,130,60,60,56,219,127,56",70
5110,"69,716,255,193,83,449,513,475,626,333","3,117,36,21,126,165,148,148,164,163",349
6080,"69,513,626,819,844,502,816,311,836,463","3,148,164,3,21,36,164,155,39,155",225
202,"69,255,513,193,83,449,412,475,116,333","3,36,148,21,126,165,284,148,128,163",444
5002,"193,532,198,563,76,6,300,901,377,839","21,219,148,154,36,148,153,127,155,3",60
5114,"795,255,88,819,844,298,502,740,770,642","156,36,164,3,21,126,36,36,129,195",232
4050,"69,255,193,844,642,836,463,319,76,300","3,36,21,21,195,39,155,195,36,153",90
2548,"51,513,193,626,88,816,311,449,463,840","117,148,21,164,164,164,155,165,155,163",228
5659,"69,255,51,898,83,844,502,563,392,520","3,36,117,39,126,21,36,154,39,127",150
2982,"513,626,819,449,475,26,333,790,72,525","148,164,3,165,148,153,163,148,146,3",150
5995,"724,621,513,937,930,763,576,548,816,299","176,176,148,168,174,175,63,174,164,174",344
3084,"795,193,66,576,516,705,56,877,386,681","156,21,129,63,189,44,128,202,44,125",296
2617,"795,716,88,844,502,816,311,740,642,836","156,117,164,21,36,164,155,36,195,39",187
5116,"83,277,298,412,750,207,56,662,514,274","126,220,126,284,219,127,128,130,219,128",81
4651,"737,576,116,705,105,510,56,877,398,540","137,63,128,44,284,125,128,202,270,54",168
5379,"69,795,513,51,626,88,816,193,740,840","3,156,148,117,164,164,164,21,36,163",204
5210,"69,795,51,898,513,737,626,88,819,844","3,156,117,39,148,137,164,164,3,21",523
849,"513,626,83,449,475,105,790,650,520,72","148,164,126,165,148,284,148,155,127,146",189
2654,"69,795,255,51,898,193,83,576,449,475","3,156,36,117,39,21,126,63,165,148",541
1216,"69,795,255,513,737,626,88,819,844,502","3,156,36,148,137,164,164,3,21,36",470
509,"69,716,255,898,626,88,66,844,277,298","3,117,36,39,164,164,129,21,220,126",340
280,"51,449,790,563,840,6,72,292,289,494","117,165,148,154,163,148,146,148,146,148",61
5074,"69,255,898,51,626,88,819,844,298,816","3,36,39,117,164,164,3,21,126,164",553
1267,"193,66,298,449,116,311,596,207,563,520","21,129,126,165,128,155,3,127,154,127",186
86,"69,716,255,626,819,502,83,449,740,642","3,117,36,164,3,36,126,165,36,195",203
4457,"795,716,255,51,898,513,193,66,83,576","156,117,36,117,39,148,21,129,126,63",690
1462,"795,255,898,51,737,626,88,66,83,449","156,36,39,117,137,164,164,129,126,165",554
769,"51,66,83,532,770,198,840,520,6,935","117,129,126,219,129,148,163,127,148,129",69
1179,"513,626,819,449,26,333,596,392,547,686","148,164,3,165,153,163,3,39,155,36",187
1213,"796,69,795,898,513,737,716,51,532,193","181,3,156,39,148,137,117,117,219,21",644
1506,"69,795,255,626,819,502,311,193,705,232","3,156,36,164,3,36,155,21,44,267",388
1010,"69,716,513,51,819,298,311,193,463,840","3,117,148,117,3,126,155,21,155,163",270
4461,"513,819,449,311,475,836,525,790,596,767","148,3,165,155,148,39,3,148,3,148",177
686,"513,88,819,816,449,475,333,790,525,547","148,164,3,164,165,148,163,148,3,155",168
638,"83,819,449,311,525,56,547,736,520,794","126,3,165,155,3,128,155,155,127,39",167
1859,"737,66,576,277,298,412,116,232,750,125","137,129,63,220,126,284,128,267,219,54",198
4497,"513,88,298,83,449,475,56,790,767,830","148,164,126,126,165,148,128,148,148,148",149
1858,"69,795,311,650,463,547,278,736,852,238","3,156,155,155,155,155,155,155,156,155",120
1521,"193,66,844,298,502,311,740,770,642,118","21,129,21,126,36,155,36,129,195,114",265
5837,"69,626,449,475,333,547,767,736,890,696","3,164,165,148,163,155,148,155,164,164",92
1763,"83,277,412,116,750,520,106,171,514,484","126,220,284,128,219,127,128,128,219,127",52
1760,"795,51,513,193,66,83,576,449,412,475","156,117,148,21,129,126,63,165,284,148",600
1298,"69,795,255,51,898,193,83,513,449,626","3,156,36,117,39,21,126,148,165,164",430
5514,"69,626,449,26,333,790,72,92,890,283","3,164,165,153,163,148,146,148,164,3",103
4796,"449,475,790,767,72,92,292,289,706,165","165,148,148,148,146,148,148,146,146,164",68
5946,"626,66,83,88,449,298,475,26,116,105","164,129,126,164,165,126,148,153,128,284",289
5323,"255,83,844,502,449,642,836,525,547,319","36,126,21,36,165,195,39,3,155,195",103
1740,"795,626,311,333,790,547,650,736,852,890","156,164,155,163,148,155,155,155,156,164",155
4071,"51,277,412,116,750,207,563,520,56,840","117,220,284,128,219,127,154,127,128,163",237
5821,"716,255,898,66,83,626,844,502,116,105","117,36,39,129,126,164,21,36,128,284",301
2254,"626,116,333,852,696,675,806,34,417,236","164,128,163,156,164,165,128,156,165,56",59
2094,"69,795,255,51,193,66,576,449,412,475","3,156,36,117,21,129,63,165,284,148",537
4454,"69,255,513,193,626,449,88,819,475,844","3,36,148,21,164,165,164,3,148,21",234
61,"795,255,898,844,277,298,502,311,35,740","156,36,39,21,220,126,36,155,163,36",395
1936,"626,88,816,311,740,770,118,463,56,877","164,164,164,155,36,129,114,155,128,202",329
4620,"513,449,72,830,696,289,494,417,522,805","148,165,146,148,164,146,148,165,148,164",66
1891,"626,532,819,596,198,901,696,377,373,744","164,219,3,3,148,127,164,155,148,148",75
3549,"795,716,255,513,66,83,576,449,412,333","156,117,36,148,129,126,63,165,284,163",633
2482,"69,88,298,816,311,740,463,207,859,885","3,164,126,164,155,36,155,127,33,39",142
5712,"716,255,193,626,83,819,502,311,449,740","117,36,21,164,126,3,36,155,165,36",275
5665,"83,819,844,502,311,642,836,596,463,525","126,3,21,36,155,195,39,3,155,3",119
734,"513,26,830,662,890,373,880,744,494,346","148,153,148,130,164,148,146,148,148,148",81
5694,"69,795,255,51,193,66,83,576,898,412","3,156,36,117,21,129,126,63,39,284",606
1533,"69,475,26,333,767,830,92,696,890,675","3,148,153,163,148,148,148,164,164,165",64
6057,"298,412,116,105,770,510,125,207,712,520","126,284,128,284,129,125,54,127,44,127",201
112,"69,861,255,898,513,737,626,88,532,819","3,135,36,39,148,137,164,164,219,3",749
5162,"255,88,844,83,816,311,740,642,26,836","36,164,21,126,164,155,36,195,153,39",217
3791,"69,255,51,898,513,83,626,88,449,412","3,36,117,39,148,126,164,164,165,284",639
1269,"255,51,513,737,819,844,277,502,816,311","36,117,148,137,3,21,220,36,164,155",476
4132,"513,88,819,816,596,547,435,736,238,943","148,164,3,164,3,155,165,155,155,3",86
3381,"716,255,898,193,83,626,449,844,790,392","117,36,39,21,126,164,165,21,148,39",236
4216,"69,795,255,51,898,513,193,83,88,449","3,156,36,117,39,148,21,126,164,165",553
4127,"69,716,255,898,88,83,844,502,816,311","3,117,36,39,164,126,21,36,164,155",185
2052,"898,83,277,449,412,750,392,520,72,289","39,126,220,165,284,219,39,127,146,146",101
2808,"716,898,51,937,193,83,763,412,277,298","117,39,117,168,21,126,175,284,220,126",330
1837,"69,255,898,513,193,66,83,737,626,449","3,36,39,148,21,129,126,137,164,165",499
5882,"69,255,898,513,626,88,819,844,502,816","3,36,39,148,164,164,3,21,36,164",344
2380,"69,795,255,626,88,277,298,502,816,311","3,156,36,164,164,220,126,36,164,155",535
675,"716,255,626,844,502,650,836,118,547,885","117,36,164,21,36,155,39,114,155,39",131
957,"255,513,819,844,298,311,740,642,836,118","36,148,3,21,126,155,36,195,39,114",250
1929,"83,298,650,207,736,754,238,177,676,484","126,126,155,127,155,155,155,156,155,127",65
1811,"819,116,596,525,56,547,650,171,106,806","3,128,3,3,128,155,155,128,128,128",77
3340,"69,716,898,626,66,83,844,277,298,502","3,117,39,164,129,126,21,220,126,36",375
3712,"69,795,255,311,836,118,650,547,859,885","3,156,36,155,39,114,155,155,33,39",169
2328,"716,255,626,819,844,502,311,740,642,118","117,36,164,3,21,36,155,36,195,114",264
18,"795,255,513,626,88,819,844,298,502,816","156,36,148,164,164,3,21,126,36,164",275
5415,"255,88,844,502,525,547,596,319,808,736","36,164,21,36,3,155,3,195,39,155",140
5672,"513,626,333,525,830,696,890,675,943,744","148,164,163,3,148,164,164,165,3,148",64
3804,"898,737,193,83,763,532,790,563,392,520","39,137,21,126,175,219,148,154,39,127",196
2786,"69,716,898,513,737,626,88,819,844,816","3,117,39,148,137,164,164,3,21,164",691
4489,"255,83,819,844,449,502,836,790,525,547","36,126,3,21,165,36,39,148,3,155",95
3513,"69,795,255,898,626,88,819,844,298,502","3,156,36,39,164,164,3,21,126,36",523
2812,"255,819,298,502,83,449,836,56,547,116","36,3,126,36,126,165,39,128,155,128",159
1982,"795,255,513,819,502,311,740,642,836,118","156,36,148,3,36,155,36,195,39,114",273
1490,"626,844,298,502,449,642,836,525,56,547","164,21,126,36,165,195,39,3,128,155",154
715,"69,898,513,66,626,449,88,412,475,116","3,39,148,129,164,165,164,284,148,128",414
3166,"69,795,898,513,255,626,51,819,844,277","3,156,39,148,36,164,117,3,21,220",472
111,"69,795,898,51,513,737,626,88,819,844","3,156,39,117,148,137,164,164,3,21",598
3353,"255,737,819,83,502,816,116,642,836,118","36,137,3,126,36,164,128,195,39,114",170
4671,"69,795,51,626,88,819,844,277,298,502","3,156,117,164,164,3,21,220,126,36",553
1507,"69,795,51,898,193,66,83,576,449,475","3,156,117,39,21,129,126,63,165,148",634
338,"513,626,83,333,696,830,373,890,744,675","148,164,126,163,164,148,148,164,148,165",53
2423,"626,844,502,449,311,333,790,596,642,520","164,21,36,165,155,163,148,3,195,127",118
104,"69,795,255,513,626,88,193,66,83,576","3,156,36,148,164,164,21,129,126,63",536
2092,"311,26,836,790,463,767,808,852,885,92","155,153,39,148,155,148,39,156,39,148",131
441,"255,898,513,737,626,665,819,844,449,475","36,39,148,137,164,164,3,21,165,148",255
3266,"69,795,51,898,737,626,819,844,277,298","3,156,117,39,137,164,3,21,220,126",579
1190,"513,626,88,819,193,816,449,475,333,596","148,164,164,3,21,164,165,148,163,3",202
3025,"795,513,819,909,812,333,525,340,547,596","156,148,3,169,181,163,3,181,155,3",125
407,"898,513,737,626,88,83,819,277,298,816","39,148,137,164,164,126,3,220,126,164",402
4705,"255,898,513,193,819,844,475,26,333,816","36,39,148,21,3,21,148,153,163,164",344
5027,"576,705,510,398,247,288,74,872,203,489","63,44,125,270,63,125,44,267,125,269",65
3187,"69,795,51,898,513,193,83,626,449,88","3,156,117,39,148,21,126,164,165,164",374
3998,"69,716,255,88,83,844,502,816,642,836","3,117,36,164,126,21,36,164,195,39",158
2735,"83,298,207,520,736,852,754,177,484,676","126,126,127,127,155,156,155,156,127,155",82
5211,"795,716,51,898,193,513,449,412,475,105","156,117,117,39,21,148,165,284,148,284",541
1664,"69,795,898,716,255,844,298,502,311,740","3,156,39,117,36,21,126,36,155,36",408
1049,"311,463,76,300,794,834,145,328,367,37","155,155,36,153,39,36,156,39,165,151",50
2586,"626,88,816,449,333,790,767,830,890,696","164,164,164,165,163,148,148,148,164,164",74
2602,"255,844,502,740,333,642,836,118,859,885","36,21,36,36,163,195,39,114,33,39",61
2831,"795,255,898,51,513,626,88,819,844,298","156,36,39,117,148,164,164,3,21,126",513
5849,"51,737,66,576,277,298,412,116,705,105","117,137,129,63,220,126,284,128,44,284",305
4401,"737,532,576,449,510,705,125,712,232,198","137,219,63,165,125,44,54,44,267,148",241
2347,"69,795,716,255,51,898,513,737,193,626","3,156,117,36,117,39,148,137,21,164",555
1368,"716,898,626,819,66,844,277,298,502,83","117,39,164,3,129,21,220,126,36,126",409
1583,"51,737,277,298,449,412,475,750,836,207","117,137,220,126,165,284,148,219,39,127",190
4289,"69,716,88,193,298,449,475,207,72,278","3,117,164,21,126,165,148,127,146,155",138
3048,"716,626,819,83,449,740,770,118,105,56","117,164,3,126,165,36,129,114,284,128",246
170,"69,795,255,513,626,665,819,844,311,740","3,156,36,148,164,164,3,21,155,36",328
5507,"69,795,255,513,737,626,88,819,844,277","3,156,36,148,137,164,164,3,21,220",519
5195,"795,255,51,737,66,844,412,277,116,298","156,36,117,137,129,21,284,220,128,126",304
4459,"69,255,819,502,83,836,525,56,547,116","3,36,3,36,126,39,3,128,155,128",172
5544,"795,716,255,51,898,513,193,576,449,412","156,117,36,117,39,148,21,63,165,284",720
2914,"69,795,898,716,255,51,626,819,298,502","3,156,39,117,36,117,164,3,126,36",559
5913,"255,51,88,66,844,277,502,449,412,816","36,117,164,129,21,220,36,165,284,164",382
4388,"69,898,26,510,392,288,686,794,658,880","3,39,153,125,39,125,36,39,195,146",93
13,"795,83,392,520,686,76,300,496,328,465","156,126,39,127,36,36,153,114,39,114",87
5496,"69,795,255,898,193,66,83,513,449,412","3,156,36,39,21,129,126,148,165,284",530
4885,"51,83,449,475,26,740,118,790,840,547","117,126,165,148,153,36,114,148,163,155",254
37,"898,737,83,277,449,298,412,26,116,105","39,137,126,220,165,126,284,153,128,284",288
818,"255,819,83,502,642,836,525,547,319,736","36,3,126,36,195,39,3,155,195,155",110
6142,"69,716,255,513,626,449,88,475,26,844","3,117,36,148,164,165,164,148,153,21",314
5345,"69,795,255,88,844,298,502,816,311,740","3,156,36,164,21,126,36,164,155,36",307
1138,"69,795,255,51,898,513,737,626,88,819","3,156,36,117,39,148,137,164,164,3",535
2398,"626,449,475,26,333,547,790,767,736,92","164,165,148,153,163,155,148,148,155,148",115
973,"69,716,255,898,66,819,844,277,298,449","3,117,36,39,129,3,21,220,126,165",272
6128,"69,513,626,88,819,844,502,816,83,642","3,148,164,164,3,21,36,164,126,195",181
1706,"576,705,510,398,540,386,288,247,871,203","63,44,125,270,54,44,125,63,269,125",68
4419,"69,795,898,716,513,737,626,88,819,844","3,156,39,117,148,137,164,164,3,21",627
4224,"69,83,819,844,502,116,790,596,207,642","3,126,3,21,36,128,148,3,127,195",172
4799,"255,898,502,475,740,790,642,392,118,885","36,39,36,148,36,148,195,39,114,39",140
278,"69,193,626,449,819,844,475,26,333,790","3,21,164,165,3,21,148,153,163,148",313
3276,"69,795,898,716,513,255,737,51,626,88","3,156,39,117,148,36,137,117,164,164",569
1047,"796,716,255,898,737,626,665,88,532,819","181,117,36,39,137,164,164,164,219,3",782
2918,"69,795,255,51,737,626,88,819,844,277","3,156,36,117,137,164,164,3,21,220",634
2526,"69,255,51,898,83,449,513,475,26,333","3,36,117,39,126,165,148,148,153,163",363
6111,"737,576,877,247,151,662,776,224,278,355","137,63,202,63,60,63,130,267,61,155,63",66
50,"795,51,737,193,66,83,844,277,298,502","156,117,137,21,129,126,21,220,126,36",304
624,"255,626,88,844,277,298,502,449,816,412","36,164,164,21,220,126,36,165,164,284",301
1378,"69,795,255,51,193,66,83,449,412,475","3,156,36,117,21,129,126,165,284,148",588
1610,"69,716,898,255,88,819,844,193,83,502","3,117,39,36,164,3,21,21,126,36",355
702,"626,449,475,26,333,790,525,767,830,292","164,165,148,153,163,148,3,148,148,148",100
1915,"69,255,898,513,88,83,816,642,207,525","3,36,39,148,164,126,164,195,127,3",109
5029,"716,255,83,844,311,650,740,520,642,885","117,36,126,21,155,155,36,127,195,39",113
646,"69,898,193,844,502,83,816,311,740,836","3,39,21,21,36,126,164,155,36,39",233
2143,"69,255,898,513,626,193,83,819,449,844","3,36,39,148,164,21,126,3,165,21",322
5886,"795,255,898,513,626,88,502,333,596,392","156,36,39,148,164,164,36,163,3,39",332
1023,"795,716,255,193,502,311,642,118,463,547","156,117,36,21,36,155,195,114,155,155",214
1389,"69,795,255,51,898,513,737,193,819,83","3,156,36,117,39,148,137,21,3,126",618
3580,"69,795,716,51,193,83,311,705,563,392","3,156,117,117,21,126,155,44,154,39",263
4060,"737,66,298,412,705,232,770,116,877,398","137,129,126,284,44,267,129,128,202,270",243
540,"716,255,513,626,819,844,277,298,502,66","117,36,148,164,3,21,220,126,36,129",339
4400,"69,795,898,716,737,88,532,819,844,816","3,156,39,117,137,164,219,3,21,164",654
2354,"796,861,737,626,665,532,298,141,35,705","181,135,137,164,164,219,126,165,163,44",462
4566,"51,737,66,576,412,116,105,510,298,125","117,137,129,63,284,128,284,125,126,54",252
3427,"69,737,88,532,66,277,83,816,141,311","3,137,164,219,129,220,126,164,165,155",345
2203,"898,412,311,116,463,750,398,392,171,106","39,284,155,128,155,219,270,39,128,128",196
3465,"69,51,898,193,737,790,563,392,520,6","3,117,39,21,137,148,154,39,127,148",202
4364,"69,716,898,255,819,277,66,298,83,516","3,117,39,36,3,220,129,126,126,189",289
3707,"716,650,736,754,238,916,147,50,509,678","117,155,155,155,155,117,189,154,189,155",51
565,"716,255,898,513,737,626,88,532,819,844","117,36,39,148,137,164,164,219,3,21",640
3978,"716,898,513,66,83,88,449,412,819,26","117,39,148,129,126,164,165,284,3,153",363
1457,"255,898,626,88,819,844,502,311,836,463","36,39,164,164,3,21,36,155,39,155",288
5627,"69,795,255,51,576,449,412,475,26,116","3,156,36,117,63,165,284,148,153,128",669
5456,"796,69,795,898,513,626,88,819,844,277","181,3,156,39,148,164,164,3,21,220",611
5475,"716,255,513,844,83,116,642,118,859,319","117,36,148,21,126,128,195,114,33,195",120
936,"193,232,510,125,540,221,247,76,288,151","21,267,125,54,54,60,63,36,125,60,63",99
1362,"69,795,716,255,51,193,83,576,898,412","3,156,117,36,117,21,126,63,39,284",574
123,"69,795,737,626,193,66,83,88,449,819","3,156,137,164,21,129,126,164,165,3",466
2153,"69,795,716,193,513,449,626,88,116,819","3,156,117,21,148,165,164,164,128,3",346
1306,"69,255,513,737,626,88,819,844,298,502","3,36,148,137,164,164,3,21,126,36",537
3482,"69,795,898,513,51,626,88,277,298,502","3,156,39,148,117,164,164,220,126,36",547
2998,"66,277,449,412,26,116,770,105,790,877","129,220,165,284,153,128,129,284,148,202",179
2461,"69,626,193,819,844,298,502,311,642,836","3,164,21,3,21,126,36,155,195,39",345
2209,"66,532,412,516,116,105,510,750,125,207","129,219,284,189,128,284,125,219,54,127",339
1626,"69,795,716,255,193,66,83,449,412,475","3,156,117,36,21,129,126,165,284,148",540
